,Unnamed: 0,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time,delay,r2
7916,7916,Prok_Taxa00577,ecol_ts,random_01,runif_ts,-0.0031,0.0838,0.2967,0.2872,0.2449998,0.240367,4,1.5,0.8,5,0.9,492,0.5,0,0.08,0.0,0.08,16,0.00702244
7917,7917,Prok_Taxa00578,ecol_ts,random_01,runif_ts,0.0037,0.083,0.2945,0.2873,0.2413003,0.2404694,14,2.0,0.9,15,0.6,492,0.5,0,0.09,0.0,0.13,16,0.006889000000000001
7918,7918,Prok_Taxa00579,ecol_ts,random_01,runif_ts,-0.0269,0.0847,0.3028,0.2919,0.2551654,0.2481783,6,1.0,0.7,7,0.7,492,0.5,0,0.1,0.0,0.1,16,0.007174089999999999
7919,7919,Prok_Taxa00580,ecol_ts,random_01,runif_ts,-0.0127,0.0527,0.3286,0.2905,0.3004244,0.2458811,3,0.25,0.4,4,0.9,492,0.5,0,0.08,0.0,0.12,16,0.0027772899999999995
7920,7920,Prok_Taxa00583,ecol_ts,random_01,runif_ts,0.0103,0.0797,0.2963,0.2913,0.2442561,0.2473086,13,0.5,0.3,14,0.3,492,0.5,0,0.1,0.0,0.1,16,0.006352089999999999
7921,7921,Prok_Taxa00584,ecol_ts,random_01,runif_ts,0.0347,0.0,0.2994,0.289,0.2494118,0.243406,2,0.75,0.5,3,0.3,492,0.5,0,0.1,0.0,0.08,16,0.0
7922,7922,Prok_Taxa00585,ecol_ts,random_01,runif_ts,-0.0235,0.1037,0.3047,0.2935,0.2583879,0.2510263,24,2.0,0.9,25,0.7,492,0.5,0,0.12,0.0,0.12,16,0.01075369
7923,7923,Prok_Taxa00587,ecol_ts,random_01,runif_ts,0.0193,0.1546,0.3111,0.2846,0.269256,0.2360038,2,1.5,0.5,3,0.8,492,0.5,0,0.1,0.0,0.08,16,0.023901159999999998
7924,7924,Prok_Taxa00588,ecol_ts,random_01,runif_ts,-0.0558,0.0086,0.309,0.2953,0.2656424,0.2540035,7,0.75,0.6,8,0.7,492,0.5,0,0.09,0.0,0.09,16,7.396e-05
7925,7925,Prok_Taxa00591,ecol_ts,random_01,runif_ts,0.0394,0.1287,0.308,0.2924,0.263942,0.2491861,2,1.5,0.5,3,0.9,492,0.5,0,0.08,0.0,0.07,16,0.016563690000000002
7926,7926,Prok_Taxa00593,ecol_ts,random_01,runif_ts,0.0051,0.1534,0.2976,0.2851,0.2464543,0.2367819,5,2.0,0.4,6,0.6,492,0.5,0,0.08,0.0,0.09,16,0.023531560000000003
7927,7927,Prok_Taxa00594,ecol_ts,random_01,runif_ts,0.0223,0.0217,0.3051,0.2948,0.2589411,0.25316,2,0.5,0.0,3,0.9,492,0.5,0,0.1,0.0,0.11,16,0.00047089
7928,7928,Prok_Taxa00598,ecol_ts,random_01,runif_ts,0.1767,0.1288,0.288,0.2859,0.2307201,0.23818,9,2.0,0.9,10,0.4,492,0.5,0,0.1,0.0,0.1,16,0.01658944
7929,7929,Prok_Taxa00600,ecol_ts,random_01,runif_ts,0.0126,0.1091,0.3071,0.2911,0.2624223,0.246864,2,2.0,0.0,3,0.9,492,0.5,0,0.11,0.0,0.08,16,0.01190281
7930,7930,Prok_Taxa00601,ecol_ts,random_01,runif_ts,0.0239,0.1867,0.3007,0.2831,0.2516586,0.2335686,19,0.5,0.8,20,0.9,492,0.5,0,0.1,0.0,0.09,16,0.03485689
7931,7931,Prok_Taxa00602,ecol_ts,random_01,runif_ts,-0.0075,0.087,0.3009,0.29,0.2518675,0.244967,5,1.0,0.4,6,0.7,492,0.5,0,0.08,0.0,0.08,16,0.007568999999999999
7932,7932,Prok_Taxa00604,ecol_ts,random_01,runif_ts,-0.0472,0.0492,0.3012,0.2932,0.2524932,0.2504518,6,1.0,0.9,7,0.7,492,0.5,0,0.1,0.0,0.09,16,0.00242064
7933,7933,Prok_Taxa00607,ecol_ts,random_01,runif_ts,-0.0117,0.1009,0.3547,0.3386,0.3499755,0.3340903,2,2.0,0.0,3,0.9,492,0.5,0,0.11,0.0,0.08,16,0.01018081
7934,7934,Prok_Taxa00608,ecol_ts,random_01,runif_ts,-0.0931,0.0658,0.3269,0.295,0.2972668,0.2535878,3,2.0,0.4,4,0.6,492,0.5,0,0.09,0.0,0.1,16,0.00432964
7935,7935,Prok_Taxa00611,ecol_ts,random_01,runif_ts,-0.0181,0.0533,0.3038,0.2876,0.2568097,0.2409188,2,0.1,0.0,3,0.9,492,0.5,0,0.11,0.0,0.07,16,0.00284089
7936,7936,Prok_Taxa00612,ecol_ts,random_01,runif_ts,0.0404,0.0857,0.2936,0.2871,0.2398657,0.2401991,8,1.5,0.7,9,0.6,492,0.5,0,0.08,0.0,0.08,16,0.0073444899999999995
7937,7937,Prok_Taxa00613,ecol_ts,random_01,runif_ts,0.0011,0.0,0.2931,0.2889,0.2390917,0.2431874,6,0.75,0.7,7,0.5,492,0.5,0,0.09,0.0,0.08,16,0.0
7938,7938,Prok_Taxa00614,ecol_ts,random_01,runif_ts,0.0007,0.0872,0.2999,0.2919,0.2501775,0.2483188,11,0.75,0.6,12,0.6,492,0.5,0,0.11,0.0,0.09,16,0.00760384
7939,7939,Prok_Taxa00618,ecol_ts,random_01,runif_ts,0.0464,0.0863,0.293,0.2872,0.2388352,0.240358,8,1.0,0.4,9,0.5,492,0.5,0,0.1,0.0,0.08,16,0.00744769
7940,7940,Prok_Taxa00620,ecol_ts,random_01,runif_ts,-0.014,0.0129,0.2995,0.2935,0.2495992,0.2509107,5,2.0,0.4,6,0.7,492,0.5,0,0.09,0.0,0.08,16,0.00016641
7941,7941,Prok_Taxa00621,ecol_ts,random_01,runif_ts,0.0585,0.0158,0.293,0.2892,0.2388019,0.2437457,13,1.5,0.7,14,0.7,492,0.5,0,0.1,0.0,0.09,16,0.00024964000000000003
7942,7942,Prok_Taxa00623,ecol_ts,random_01,runif_ts,0.018,0.041,0.2979,0.292,0.2468447,0.2483495,4,2.0,0.0,5,0.6,492,0.5,0,0.09,0.0,0.1,16,0.0016810000000000002
7943,7943,Prok_Taxa00627,ecol_ts,random_01,runif_ts,0.0304,0.1815,0.3006,0.2846,0.251489,0.2359643,21,2.0,0.8,22,0.9,492,0.5,0,0.12,0.0,0.12,16,0.03294225
7944,7944,Prok_Taxa00628,ecol_ts,random_01,runif_ts,0.0286,0.0513,0.3003,0.2955,0.2509088,0.2543531,6,2.0,0.0,7,0.6,492,0.5,0,0.12,0.0,0.09,16,0.00263169
7945,7945,Prok_Taxa00630,ecol_ts,random_01,runif_ts,0.012,0.0935,0.3067,0.2873,0.2616774,0.2404143,4,2.0,0.3,5,0.9,492,0.5,0,0.09,0.0,0.11,16,0.00874225
7946,7946,Prok_Taxa00631,ecol_ts,random_01,runif_ts,0.0432,0.1677,0.2981,0.2839,0.2473178,0.2348752,2,2.0,0.5,3,0.9,492,0.5,0,0.1,0.0,0.08,16,0.028123289999999995
7947,7947,Prok_Taxa00632,ecol_ts,random_01,runif_ts,-0.0329,0.0917,0.3055,0.287,0.2597403,0.2400498,3,1.0,0.4,4,0.5,492,0.5,0,0.08,0.0,0.09,16,0.00840889
7948,7948,Prok_Taxa00633,ecol_ts,random_01,runif_ts,0.0499,0.1031,0.2928,0.2864,0.2384769,0.2389998,11,2.0,0.5,12,0.6,492,0.5,0,0.08,0.0,0.09,16,0.01062961
7949,7949,Prok_Taxa00634,ecol_ts,random_01,runif_ts,0.0069,0.0387,0.2946,0.2882,0.2414995,0.2419858,4,2.0,0.5,5,0.7,492,0.5,0,0.09,0.0,0.1,16,0.0014976899999999999
7950,7950,Prok_Taxa00635,ecol_ts,random_01,runif_ts,-0.0121,0.089,0.2982,0.2899,0.2473338,0.2448211,15,0.75,0.2,16,0.6,492,0.5,0,0.09,0.0,0.09,16,0.007921
7951,7951,Prok_Taxa00636,ecol_ts,random_01,runif_ts,0.0248,0.0336,0.3119,0.2945,0.2707147,0.2527046,2,2.0,0.5,3,0.9,492,0.5,0,0.1,0.0,0.08,16,0.0011289599999999998
7952,7952,Prok_Taxa00639,ecol_ts,random_01,runif_ts,0.0745,0.2065,0.2953,0.2818,0.2425826,0.2313672,8,1.5,0.9,9,0.8,492,0.5,0,0.08,0.0,0.09,16,0.04264224999999999
7953,7953,Prok_Taxa00643,ecol_ts,random_01,runif_ts,0.0587,0.1099,0.2939,0.2881,0.2403532,0.2417819,4,2.0,0.3,5,0.7,492,0.5,0,0.08,0.0,0.09,16,0.01207801
7954,7954,Prok_Taxa00644,ecol_ts,random_01,runif_ts,0.0108,0.0703,0.2974,0.2902,0.2461375,0.2454535,15,1.0,0.0,16,0.7,492,0.5,0,0.14,0.0,0.09,16,0.0049420900000000005
7955,7955,Prok_Taxa00645,ecol_ts,random_01,runif_ts,0.0206,0.0688,0.297,0.2911,0.2453417,0.2469545,8,2.0,0.4,9,0.6,492,0.5,0,0.11,0.0,0.1,16,0.00473344
7956,7956,Prok_Taxa00649,ecol_ts,random_01,runif_ts,0.0197,0.1736,0.2995,0.2838,0.2495121,0.2346097,11,1.5,0.0,12,0.9,492,0.5,0,0.1,0.0,0.08,16,0.03013696
7957,7957,Prok_Taxa00650,ecol_ts,random_01,runif_ts,-0.0164,0.0,0.297,0.2898,0.2453966,0.244671,6,1.0,0.7,7,0.7,492,0.5,0,0.11,0.0,0.1,16,0.0
7958,7958,Prok_Taxa00654,ecol_ts,random_01,runif_ts,0.0317,0.1254,0.3037,0.2935,0.2565994,0.2510609,4,2.0,0.5,5,0.7,492,0.5,0,0.07,0.0,0.07,16,0.015725160000000002
7959,7959,Prok_Taxa00658,ecol_ts,random_01,runif_ts,0.0817,0.0927,0.2957,0.2913,0.2432601,0.2472232,11,1.5,0.2,12,0.6,492,0.5,0,0.09,0.0,0.1,16,0.008593290000000002
7960,7960,Prok_Taxa00667,ecol_ts,random_01,runif_ts,-0.0598,0.0709,0.3063,0.2943,0.2610952,0.2523123,24,1.0,0.8,25,0.7,492,0.5,0,0.13,0.0,0.12,16,0.0050268100000000005
7961,7961,Prok_Taxa00669,ecol_ts,random_01,runif_ts,0.0602,0.1577,0.293,0.2859,0.2388316,0.238236,11,2.0,0.5,12,0.1,492,0.5,0,0.11,0.0,0.1,16,0.024869290000000002
7962,7962,Prok_Taxa00672,ecol_ts,random_01,runif_ts,-0.0005,0.0618,0.3005,0.2941,0.2512581,0.2519851,11,1.5,0.7,12,0.6,492,0.5,0,0.11,0.0,0.1,16,0.0038192400000000002
7963,7963,Prok_Taxa00673,ecol_ts,random_01,runif_ts,0.0071,0.1526,0.3028,0.2875,0.2550625,0.2407847,20,0.75,0.5,21,0.9,492,0.5,0,0.12,0.0,0.1,16,0.023286760000000004
7964,7964,Prok_Taxa00676,ecol_ts,random_01,runif_ts,-0.0032,0.0184,0.3237,0.2903,0.291539,0.2456192,3,0.5,0.4,4,0.8,492,0.5,0,0.08,0.0,0.09,16,0.00033856
7965,7965,Prok_Taxa00678,ecol_ts,random_01,runif_ts,0.0282,0.0113,0.3702,0.2951,0.3813647,0.2537121,4,0.25,0.5,5,0.6,492,0.5,0,0.1,0.0,0.1,16,0.00012769
7966,7966,Prok_Taxa00679,ecol_ts,random_01,runif_ts,-0.0072,0.1329,0.3021,0.2879,0.2538821,0.2414997,3,0.75,0.0,4,0.9,492,0.5,0,0.11,0.0,0.11,16,0.017662409999999996
7967,7967,Prok_Taxa00681,ecol_ts,random_01,runif_ts,-0.0194,0.1168,0.3449,0.3343,0.3309568,0.3256868,2,2.0,0.0,3,0.9,492,0.5,0,0.11,0.0,0.09,16,0.01364224
7968,7968,Prok_Taxa00690,ecol_ts,random_01,runif_ts,0.0196,0.0938,0.2978,0.2903,0.246781,0.2455174,7,2.0,0.8,8,0.5,492,0.5,0,0.11,0.0,0.09,16,0.00879844
7969,7969,Prok_Taxa00691,ecol_ts,random_01,runif_ts,-0.0258,0.1073,0.2973,0.2877,0.245878,0.2411052,4,0.75,0.3,5,0.4,492,0.5,0,0.08,0.0,0.09,16,0.01151329
7970,7970,Prok_Taxa00692,ecol_ts,random_01,runif_ts,-0.0025,0.1305,0.305,0.2908,0.2588179,0.2464491,3,1.0,0.0,4,0.9,492,0.5,0,0.11,0.0,0.1,16,0.01703025
7971,7971,Prok_Taxa00698,ecol_ts,random_01,runif_ts,0.0121,0.0714,0.3013,0.2915,0.2525066,0.2475172,7,1.0,0.8,8,0.7,492,0.5,0,0.1,0.0,0.09,16,0.00509796
7972,7972,Prok_Taxa00700,ecol_ts,random_01,runif_ts,-0.0308,0.1199,0.3036,0.2868,0.2564509,0.2397206,3,0.75,0.4,4,0.9,492,0.5,0,0.1,0.0,0.08,16,0.014376010000000002
7973,7973,Prok_Taxa00702,ecol_ts,random_01,runif_ts,0.0122,0.1677,0.3014,0.285,0.2527069,0.2366622,20,2.0,0.8,21,0.9,492,0.5,0,0.1,0.0,0.11,16,0.028123289999999995
7974,7974,Prok_Taxa00706,ecol_ts,random_01,runif_ts,-0.0568,0.0995,0.3095,0.2968,0.2665702,0.2566402,11,0.75,0.6,12,0.6,492,0.5,0,0.1,0.0,0.09,16,0.009900250000000001
7975,7975,Prok_Taxa00711,ecol_ts,random_01,runif_ts,-0.0022,0.0205,0.3085,0.2905,0.2647299,0.2458845,3,1.5,0.4,4,0.8,492,0.5,0,0.1,0.0,0.08,16,0.00042025000000000005
7976,7976,Prok_Taxa00714,ecol_ts,random_01,runif_ts,0.0316,0.0,0.2941,0.2905,0.2407154,0.2459054,10,2.0,0.9,11,0.7,492,0.5,0,0.11,0.0,0.08,16,0.0
7977,7977,Prok_Taxa00716,ecol_ts,random_01,runif_ts,-0.0075,0.1503,0.3023,0.2859,0.2543108,0.2382372,3,1.5,0.4,4,0.9,492,0.5,0,0.09,0.0,0.1,16,0.022590089999999997
7978,7978,Prok_Taxa00718,ecol_ts,random_01,runif_ts,-0.0592,0.0335,0.3,0.2914,0.250368,0.2473625,12,2.0,0.0,13,0.6,492,0.5,0,0.11,0.0,0.1,16,0.0011222500000000002
7979,7979,Prok_Taxa00721,ecol_ts,random_01,runif_ts,0.0258,0.0501,0.2951,0.2906,0.2423315,0.2461055,10,2.0,0.9,11,0.6,492,0.5,0,0.13,0.0,0.1,16,0.00251001
7980,7980,Prok_Taxa00723,ecol_ts,random_01,runif_ts,0.0135,0.1799,0.2969,0.285,0.2452625,0.2366371,7,2.0,0.2,8,0.9,492,0.5,0,0.11,0.0,0.08,16,0.03236401
7981,7981,Prok_Taxa00730,ecol_ts,random_01,runif_ts,0.0207,0.1025,0.3151,0.2918,0.2762936,0.2480394,2,1.0,0.5,3,0.8,492,0.5,0,0.08,0.0,0.08,16,0.010506249999999998
7982,7982,Prok_Taxa00731,ecol_ts,random_01,runif_ts,0.0108,0.1279,0.3063,0.2871,0.261055,0.2400933,8,1.0,0.4,9,0.7,492,0.5,0,0.11,0.0,0.11,16,0.016358410000000004
7983,7983,Prok_Taxa00735,ecol_ts,random_01,runif_ts,-0.0329,0.0809,0.306,0.2939,0.2604446,0.2516795,8,0.75,0.5,9,0.5,492,0.5,0,0.1,0.0,0.1,16,0.00654481
7984,7984,Prok_Taxa00737,ecol_ts,random_01,runif_ts,-0.0162,0.1477,0.3023,0.2861,0.2542211,0.2384998,3,1.0,0.0,4,0.9,492,0.5,0,0.08,0.0,0.08,16,0.02181529
7985,7985,Prok_Taxa00742,ecol_ts,random_01,runif_ts,0.0453,0.1134,0.2957,0.2874,0.2433098,0.2405838,6,1.0,0.2,7,0.6,492,0.5,0,0.12,0.0,0.1,16,0.01285956
7986,7986,Prok_Taxa00743,ecol_ts,random_01,runif_ts,-0.0218,0.0687,0.2978,0.2909,0.2468046,0.2466195,10,2.0,0.9,11,0.7,492,0.5,0,0.1,0.0,0.08,16,0.0047196899999999995
7987,7987,Prok_Taxa00748,ecol_ts,random_01,runif_ts,0.0059,0.0782,0.2941,0.2873,0.2406266,0.2404582,12,1.0,0.0,13,0.5,492,0.5,0,0.11,0.0,0.09,16,0.006115240000000001
7988,7988,Prok_Taxa00750,ecol_ts,random_01,runif_ts,0.0356,0.0,0.2929,0.2887,0.23871,0.2428061,9,2.0,0.9,10,0.6,492,0.5,0,0.09,0.0,0.09,16,0.0
7989,7989,Prok_Taxa00760,ecol_ts,random_01,runif_ts,0.0467,0.1137,0.3095,0.2891,0.2665134,0.2435313,5,0.5,0.2,6,0.7,492,0.5,0,0.08,0.0,0.09,16,0.012927689999999999
7990,7990,Prok_Taxa00766,ecol_ts,random_01,runif_ts,-0.0275,0.0722,0.3019,0.2911,0.2535781,0.2469832,7,1.0,0.9,8,0.5,492,0.5,0,0.1,0.0,0.11,16,0.00521284
7991,7991,Prok_Taxa00767,ecol_ts,random_01,runif_ts,-0.0104,0.0149,0.2969,0.2894,0.2451825,0.243966,3,2.0,0.4,4,0.8,492,0.5,0,0.11,0.0,0.1,16,0.00022201
7992,7992,Prok_Taxa00768,ecol_ts,random_01,runif_ts,0.0084,0.1129,0.3021,0.2869,0.2539784,0.2398039,2,2.0,0.5,3,0.9,492,0.5,0,0.1,0.0,0.08,16,0.01274641
7993,7993,Prok_Taxa00770,ecol_ts,random_01,runif_ts,0.012,0.1554,0.3013,0.2863,0.2526371,0.238779,20,1.0,0.5,21,0.9,492,0.5,0,0.11,0.0,0.11,16,0.024149160000000003
7994,7994,Prok_Taxa00814,ecol_ts,random_01,runif_ts,-0.0351,0.0114,0.296,0.2896,0.243742,0.2443047,15,2.0,0.1,16,0.6,492,0.5,0,0.11,0.0,0.1,16,0.00012996
7995,7995,Prok_Taxa00820,ecol_ts,random_01,runif_ts,-0.0067,0.1282,0.3104,0.2947,0.2681528,0.2530591,2,2.0,0.0,3,0.9,492,0.5,0,0.09,0.0,0.08,16,0.016435240000000004
7996,7996,Prok_Taxa00862,ecol_ts,random_01,runif_ts,0.0685,0.0537,0.2929,0.2885,0.2386732,0.2425872,6,1.0,0.7,7,0.6,492,0.5,0,0.08,0.0,0.08,16,0.00288369
7997,7997,Prok_Taxa00901,ecol_ts,random_01,runif_ts,0.0107,0.1078,0.3015,0.2923,0.2528759,0.2488753,5,1.5,0.4,6,0.7,492,0.5,0,0.1,0.0,0.08,16,0.011620840000000002
7998,7998,Prok_Taxa00912,ecol_ts,random_01,runif_ts,-0.0615,0.0552,0.3025,0.2914,0.2546413,0.2473328,13,1.5,0.2,14,0.7,492,0.5,0,0.1,0.0,0.09,16,0.00304704
7999,7999,Prok_Taxa01109,ecol_ts,random_01,runif_ts,0.0303,0.1401,0.2939,0.2852,0.2403127,0.2369399,9,2.0,0.9,10,0.7,492,0.5,0,0.1,0.0,0.08,16,0.01962801
8000,8000,Prok_Taxa00004,ecol_ts,random_01,runif_ts,-0.0332,0.0,0.3002,0.2943,0.2505074,0.2531701,4,1.5,0.3,5,0.7,491,0.5,0,0.08,0.0,0.09,17,0.0
8001,8001,Prok_Taxa00005,ecol_ts,random_01,runif_ts,-0.0161,0.1236,0.3026,0.2866,0.2545344,0.2400498,3,1.5,0.0,4,0.9,491,0.5,0,0.09,0.0,0.1,17,0.015276960000000001
8002,8002,Prok_Taxa00006,ecol_ts,random_01,runif_ts,-0.0259,0.0633,0.3184,0.2892,0.2819569,0.2445135,4,0.25,0.5,5,0.6,491,0.5,0,0.11,0.0,0.12,17,0.004006889999999999
8003,8003,Prok_Taxa00007,ecol_ts,random_01,runif_ts,0.012,0.1562,0.3085,0.2846,0.2645739,0.2366937,5,1.0,0.6,6,0.9,491,0.5,0,0.1,0.0,0.09,17,0.02439844
8004,8004,Prok_Taxa00009,ecol_ts,random_01,runif_ts,0.0035,0.0206,0.2996,0.2954,0.2496275,0.2550512,8,0.5,0.5,9,0.3,491,0.5,0,0.09,0.0,0.11,17,0.00042436000000000004
8005,8005,Prok_Taxa00010,ecol_ts,random_01,runif_ts,0.101,0.0073,0.2917,0.2892,0.2366507,0.2444678,6,2.0,0.9,7,0.5,491,0.5,0,0.11,0.0,0.09,17,5.329e-05
8006,8006,Prok_Taxa00011,ecol_ts,random_01,runif_ts,0.0486,0.0986,0.2935,0.2862,0.2395812,0.2394361,9,2.0,0.6,10,0.3,491,0.5,0,0.09,0.0,0.12,17,0.009721959999999998
8007,8007,Prok_Taxa00013,ecol_ts,random_01,runif_ts,-0.0164,0.1472,0.3059,0.2861,0.260232,0.2391994,4,1.5,0.0,5,0.9,491,0.5,0,0.09,0.0,0.11,17,0.02166784
8008,8008,Prok_Taxa00014,ecol_ts,random_01,runif_ts,0.0341,0.0765,0.3061,0.2886,0.2605829,0.2434161,4,0.5,0.3,5,0.6,491,0.5,0,0.11,0.0,0.08,17,0.00585225
8009,8009,Prok_Taxa00016,ecol_ts,random_01,runif_ts,-0.0077,0.0759,0.3057,0.2874,0.2597932,0.2414141,4,1.5,0.5,5,0.8,491,0.5,0,0.09,0.0,0.09,17,0.005760809999999999
8010,8010,Prok_Taxa00017,ecol_ts,random_01,runif_ts,-0.0349,0.019,0.3031,0.2897,0.255453,0.2453125,3,2.0,0.4,4,0.7,491,0.5,0,0.1,0.0,0.08,17,0.000361
8011,8011,Prok_Taxa00018,ecol_ts,random_01,runif_ts,0.0283,0.0259,0.3782,0.2936,0.397716,0.2520362,2,0.25,0.5,3,0.9,491,0.5,0,0.11,0.0,0.11,17,0.00067081
8012,8012,Prok_Taxa00020,ecol_ts,random_01,runif_ts,-0.0062,0.0,0.2982,0.291,0.2473199,0.2474478,4,1.5,0.5,5,0.7,491,0.5,0,0.09,0.0,0.1,17,0.0
8013,8013,Prok_Taxa00021,ecol_ts,random_01,runif_ts,0.0087,0.1374,0.3017,0.2853,0.2530757,0.2379523,2,2.0,0.0,3,0.9,491,0.5,0,0.1,0.0,0.08,17,0.018878759999999998
8014,8014,Prok_Taxa00022,ecol_ts,random_01,runif_ts,0.0026,0.1064,0.3032,0.2875,0.2556341,0.2415238,4,2.0,0.8,5,0.9,491,0.5,0,0.09,0.0,0.1,17,0.01132096
8015,8015,Prok_Taxa00023,ecol_ts,random_01,runif_ts,-0.0091,0.0,0.3047,0.2907,0.2581831,0.2470076,3,1.5,0.4,4,0.8,491,0.5,0,0.09,0.0,0.09,17,0.0
8016,8016,Prok_Taxa00024,ecol_ts,random_01,runif_ts,0.0818,0.036,0.2937,0.2893,0.2398562,0.2446308,3,1.0,0.4,4,0.8,491,0.5,0,0.1,0.0,0.08,17,0.0012959999999999998
8017,8017,Prok_Taxa00025,ecol_ts,random_01,runif_ts,0.0128,0.1304,0.306,0.2893,0.2603337,0.244689,3,2.0,0.0,4,0.9,491,0.5,0,0.08,0.0,0.08,17,0.017004159999999997
8018,8018,Prok_Taxa00026,ecol_ts,random_01,runif_ts,-0.0634,0.0298,0.312,0.3023,0.2706324,0.2670394,15,0.5,0.6,16,0.4,491,0.5,0,0.12,0.0,0.11,17,0.00088804
8019,8019,Prok_Taxa00027,ecol_ts,random_01,runif_ts,0.0137,0.0671,0.2951,0.2872,0.2422044,0.241129,10,2.0,0.4,11,0.3,491,0.5,0,0.12,0.0,0.12,17,0.004502410000000001
8020,8020,Prok_Taxa00028,ecol_ts,random_01,runif_ts,0.0014,0.0927,0.3057,0.2867,0.2598191,0.2402775,2,0.75,0.5,3,0.9,491,0.5,0,0.11,0.0,0.11,17,0.008593290000000002
8021,8021,Prok_Taxa00029,ecol_ts,random_01,runif_ts,-0.0027,0.0973,0.3023,0.2865,0.2540504,0.2399579,2,2.0,0.5,3,0.9,491,0.5,0,0.1,0.0,0.08,17,0.00946729
8022,8022,Prok_Taxa00031,ecol_ts,random_01,runif_ts,-0.0322,0.0428,0.3075,0.2983,0.2630015,0.2600705,4,1.0,0.3,5,0.3,491,0.5,0,0.1,0.0,0.08,17,0.0018318399999999997
8023,8023,Prok_Taxa00032,ecol_ts,random_01,runif_ts,-0.1016,0.0,0.3102,0.3017,0.2675193,0.266057,3,1.0,0.4,4,0.8,491,0.5,0,0.09,0.0,0.09,17,0.0
8024,8024,Prok_Taxa00034,ecol_ts,random_01,runif_ts,0.0167,0.1445,0.3019,0.2858,0.2534094,0.2387893,3,1.0,0.0,4,0.9,491,0.5,0,0.08,0.0,0.1,17,0.020880249999999996
8025,8025,Prok_Taxa00035,ecol_ts,random_01,runif_ts,-0.0343,0.0,0.2953,0.2895,0.2425109,0.2449902,4,2.0,0.3,5,0.6,491,0.5,0,0.1,0.0,0.08,17,0.0
8026,8026,Prok_Taxa00036,ecol_ts,random_01,runif_ts,-0.0364,0.0204,0.3099,0.2879,0.2671039,0.2423297,2,0.25,0.5,3,0.8,491,0.5,0,0.08,0.0,0.1,17,0.00041616000000000005
8027,8027,Prok_Taxa00037,ecol_ts,random_01,runif_ts,-0.0522,0.1107,0.3066,0.289,0.261418,0.2441743,2,1.0,0.0,3,0.9,491,0.5,0,0.12,0.0,0.11,17,0.012254490000000002
8028,8028,Prok_Taxa00038,ecol_ts,random_01,runif_ts,-0.0423,0.1424,0.3065,0.2869,0.2612437,0.2406103,2,0.5,0.0,3,0.9,491,0.5,0,0.1,0.0,0.1,17,0.02027776
8029,8029,Prok_Taxa00039,ecol_ts,random_01,runif_ts,-0.0339,0.1205,0.305,0.287,0.2587312,0.2407053,2,2.0,0.5,3,0.9,491,0.5,0,0.1,0.0,0.09,17,0.014520249999999998
8030,8030,Prok_Taxa00040,ecol_ts,random_01,runif_ts,0.0699,0.0043,0.2923,0.2892,0.2376087,0.244495,7,2.0,0.9,8,0.4,491,0.5,0,0.08,0.0,0.1,17,1.849e-05
8031,8031,Prok_Taxa00041,ecol_ts,random_01,runif_ts,0.0209,0.1622,0.3005,0.2839,0.2510396,0.2355443,4,1.0,0.0,5,0.9,491,0.5,0,0.1,0.0,0.1,17,0.026308840000000003
8032,8032,Prok_Taxa00042,ecol_ts,random_01,runif_ts,0.0999,0.0162,0.2915,0.289,0.2362666,0.2440642,7,1.5,0.9,8,0.6,491,0.5,0,0.12,0.0,0.09,17,0.00026243999999999996
8033,8033,Prok_Taxa00043,ecol_ts,random_01,runif_ts,0.0366,0.1813,0.3044,0.2869,0.2577244,0.2405954,2,2.0,0.5,3,0.9,491,0.5,0,0.08,0.0,0.08,17,0.03286968999999999
8034,8034,Prok_Taxa00044,ecol_ts,random_01,runif_ts,0.013,0.1639,0.3014,0.2839,0.2526463,0.2356048,4,2.0,0.0,5,0.9,491,0.5,0,0.11,0.0,0.1,17,0.02686321
8035,8035,Prok_Taxa00046,ecol_ts,random_01,runif_ts,0.04,0.0457,0.2982,0.2895,0.2472935,0.2449187,3,2.0,0.4,4,0.7,491,0.5,0,0.12,0.0,0.09,17,0.0020884899999999997
8036,8036,Prok_Taxa00049,ecol_ts,random_01,runif_ts,0.0056,0.1767,0.3033,0.2834,0.2558385,0.2347615,4,1.5,0.8,5,0.9,491,0.5,0,0.12,0.0,0.09,17,0.03122289
8037,8037,Prok_Taxa00050,ecol_ts,random_01,runif_ts,0.0807,0.0535,0.2939,0.2906,0.2401503,0.2468793,6,2.0,0.2,7,0.6,491,0.5,0,0.12,0.0,0.1,17,0.0028622499999999998
8038,8038,Prok_Taxa00051,ecol_ts,random_01,runif_ts,-0.0811,0.0,0.3024,0.2938,0.2542222,0.2522951,3,2.0,0.4,4,0.7,491,0.5,0,0.08,0.0,0.1,17,0.0
8039,8039,Prok_Taxa00053,ecol_ts,random_01,runif_ts,-0.0158,0.0963,0.3095,0.2866,0.2664075,0.2400535,2,0.75,0.0,3,0.9,491,0.5,0,0.08,0.0,0.09,17,0.00927369
