"time","x","y","z"
96.99,0.30762450573156,3.9159127207662,25.4221779637416
97.09,2.7023514426269,4.51518099692766,20.087738404851
97.19,4.8042316174613,7.49391271748203,17.3429485347463
97.29,8.45368765731466,13.0453537853123,19.3180825514657
97.39,12.8376083755727,15.6863668234182,29.4317941291009
97.49,11.7447250758987,6.90453589614718,35.8854073997229
97.59,6.18275118100745,1.34848527345144,30.2387746785432
97.69,3.07923563385124,1.57110346868044,23.6250081266893
97.79,2.68374331233568,3.22335205683332,18.6498564162974
97.89,4.06605861832924,6.36619308400121,15.656577548168
97.99,7.55768718589478,12.3325502456715,16.7473409486576
98.09,12.8565691953238,17.3898645655689,27.2050961615095
98.19,13.0306714543733,8.23031555351022,37.4336333093227
98.29,6.49985361171969,0.348077829277951,31.7427168786473
98.39,2.38117472955297,0.148327554540167,24.310489198437
98.49,1.32886008382289,1.15364026979038,18.7085332828027
98.59,1.71280167179225,2.62865445114712,14.5674257620455
98.69,3.32281532530604,5.8113247066013,12.0608101264929
98.79,7.22058628591117,12.7874420248131,13.4967394606726
98.89,13.8549020435678,19.9246394803139,26.8018000057621
98.99,13.9558170614425,7.14792010700498,40.1826547536425
99.09,5.36891406962741,-2.13649266564066,32.1045257256522
99.19,0.505843381366826,-2.18197731960523,24.0910228578034
99.29,-1.18928416265985,-2.36015376878405,18.5491790529442
99.39,-2.48765856244302,-4.15838041871931,14.72621732527
99.49,-5.02252094879025,-8.69240041196876,13.3547789347328
99.59,-10.1883000236335,-16.6360537984394,18.8777337086729
99.69,-15.0543176345035,-15.7229607029047,35.2590558987647
99.79,-9.98460805110866,-1.58332331658287,36.7508810480199
99.89,-3.0889579719364,1.49738203282905,27.8852604754384
99.99,-0.377379004716675,0.9876478241812,21.1951062336597
