,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
175,x,logis_ts,x,lorenz,0.8913,0.8935,0.1036,0.1017,0.0324,0.0336,80,2,0.1,14,0,720,0.2,36,0.84,0.0,0.23
176,x,logis_ts,x,lorenz,0.9183,0.921,0.0904,0.0882,0.0247,0.0253,90,2,0.1,14,0,720,0.2,36,0.9,0.0,0.24
177,x,logis_ts,x,lorenz,0.89,0.8909,0.1042,0.1029,0.0328,0.0343,100,2,0.1,14,0,720,0.2,36,1.04,0.0,0.26
178,x,logis_ts,x,lorenz,0.9098,0.9128,0.0949,0.0926,0.0272,0.0278,200,2,0.1,14,0,720,0.2,36,2.05,0.02,0.51
179,x,logis_ts,x,lorenz,0.9278,0.9314,0.0852,0.0825,0.0219,0.0221,300,2,0.1,14,0,720,0.2,36,3.2,0.03,0.8
180,x,logis_ts,x,lorenz,0.8841,0.8788,0.1068,0.1081,0.0344,0.0379,400,2,0.1,14,0,720,0.2,36,4.36,0.04,1.07
181,x,logis_ts,x,lorenz,0.8642,0.8527,0.1149,0.1184,0.0399,0.0455,500,2,0.1,14,0,720,0.2,36,5.53,0.07,1.34
182,x,logis_ts,x,lorenz,0.9259,0.9252,0.0864,0.086,0.0225,0.024,10,2,0.1,15,0,720,0.2,36,0.39,0.0,0.09
183,x,logis_ts,x,lorenz,0.8963,0.8898,0.1015,0.1034,0.0311,0.0347,20,2,0.1,15,0,720,0.2,36,0.43,0.0,0.11
184,x,logis_ts,x,lorenz,0.8946,0.889,0.1021,0.1037,0.0315,0.0349,30,2,0.1,15,0,720,0.2,36,0.45,0.0,0.11
185,x,logis_ts,x,lorenz,0.9195,0.9233,0.0898,0.087,0.0243,0.0246,40,2,0.1,15,0,720,0.2,36,0.56,0.0,0.13
186,x,logis_ts,x,lorenz,0.8631,0.8503,0.1154,0.1193,0.0402,0.0462,50,2,0.1,15,0,720,0.2,36,0.62,0.0,0.18
187,x,logis_ts,x,lorenz,0.9167,0.9179,0.0913,0.0899,0.0252,0.0262,60,2,0.1,15,0,720,0.2,36,0.7,0.0,0.16
188,x,logis_ts,x,lorenz,0.9105,0.9143,0.0945,0.0917,0.0269,0.0273,70,2,0.1,15,0,720,0.2,36,0.78,0.0,0.19
189,x,logis_ts,x,lorenz,0.8925,0.8986,0.103,0.0994,0.032,0.0321,80,2,0.1,15,0,720,0.2,36,0.81,0.0,0.19
190,x,logis_ts,x,lorenz,0.9171,0.9228,0.0911,0.0873,0.025,0.0247,90,2,0.1,15,0,720,0.2,36,0.9,0.0,0.22
191,x,logis_ts,x,lorenz,0.8944,0.8894,0.1022,0.1036,0.0315,0.0348,100,2,0.1,15,0,720,0.2,36,1.03,0.0,0.25
192,x,logis_ts,x,lorenz,0.9128,0.9141,0.0934,0.0919,0.0263,0.0274,200,2,0.1,15,0,720,0.2,36,2.07,0.01,0.51
193,x,logis_ts,x,lorenz,0.9285,0.9312,0.0848,0.0826,0.0217,0.0221,300,2,0.1,15,0,720,0.2,36,3.31,0.02,0.81
194,x,logis_ts,x,lorenz,0.8838,0.879,0.1069,0.108,0.0345,0.0379,400,2,0.1,15,0,720,0.2,36,4.34,0.06,1.08
195,x,logis_ts,x,lorenz,0.8645,0.8535,0.1148,0.1181,0.0398,0.0453,500,2,0.1,15,0,720,0.2,36,5.42,0.06,1.36
196,x,logis_ts,x,lorenz,0.9254,0.9275,0.0867,0.0847,0.0227,0.0233,10,2,0.1,16,0,720,0.2,36,0.39,0.0,0.09
197,x,logis_ts,x,lorenz,0.8962,0.8898,0.1015,0.1034,0.0311,0.0347,20,2,0.1,16,0,720,0.2,36,0.44,0.0,0.11
198,x,logis_ts,x,lorenz,0.8946,0.8942,0.1021,0.1014,0.0315,0.0333,30,2,0.1,16,0,720,0.2,36,0.49,0.0,0.12
199,x,logis_ts,x,lorenz,0.9201,0.9252,0.0895,0.086,0.0242,0.024,40,2,0.1,16,0,720,0.2,36,0.55,0.0,0.15
200,x,logis_ts,x,lorenz,0.8638,0.8514,0.1151,0.1189,0.04,0.0459,50,2,0.1,16,0,720,0.2,36,0.56,0.0,0.15
201,x,logis_ts,x,lorenz,0.9181,0.9214,0.0905,0.088,0.0247,0.0251,60,2,0.1,16,0,720,0.2,36,0.67,0.0,0.17
202,x,logis_ts,x,lorenz,0.9119,0.9157,0.0938,0.091,0.0265,0.0269,70,2,0.1,16,0,720,0.2,36,0.75,0.0,0.2
203,x,logis_ts,x,lorenz,0.8934,0.8953,0.1026,0.1009,0.0318,0.033,80,2,0.1,16,0,720,0.2,36,0.87,0.0,0.2
204,x,logis_ts,x,lorenz,0.9181,0.9246,0.0906,0.0864,0.0247,0.0242,90,2,0.1,16,0,720,0.2,36,0.92,0.0,0.25
205,x,logis_ts,x,lorenz,0.8956,0.8933,0.1017,0.1018,0.0312,0.0336,100,2,0.1,16,0,720,0.2,36,1.07,0.0,0.27
206,x,logis_ts,x,lorenz,0.9141,0.9145,0.0927,0.0917,0.0259,0.0273,200,2,0.1,16,0,720,0.2,36,2.14,0.01,0.48
207,x,logis_ts,x,lorenz,0.9292,0.9317,0.0845,0.0823,0.0215,0.022,300,2,0.1,16,0,720,0.2,36,3.23,0.03,0.79
208,x,logis_ts,x,lorenz,0.8845,0.8798,0.1066,0.1077,0.0343,0.0376,400,2,0.1,16,0,720,0.2,36,4.38,0.04,1.08
209,x,logis_ts,x,lorenz,0.8652,0.8546,0.1146,0.1177,0.0396,0.0449,500,2,0.1,16,0,720,0.2,36,5.46,0.07,1.37
210,x,logis_ts,x,lorenz,0.9243,0.9258,0.0873,0.0857,0.023,0.0238,10,2,0.1,17,0,720,0.2,36,0.41,0.0,0.09
211,x,logis_ts,x,lorenz,0.8961,0.889,0.1016,0.1037,0.0311,0.0349,20,2,0.1,17,0,720,0.2,36,0.46,0.0,0.09
212,x,logis_ts,x,lorenz,0.8967,0.8936,0.1011,0.1017,0.0309,0.0335,30,2,0.1,17,0,720,0.2,36,0.49,0.0,0.13
213,x,logis_ts,x,lorenz,0.9214,0.925,0.0888,0.0861,0.0238,0.0241,40,2,0.1,17,0,720,0.2,36,0.57,0.0,0.13
214,x,logis_ts,x,lorenz,0.8643,0.8541,0.1149,0.1179,0.0398,0.0451,50,2,0.1,17,0,720,0.2,36,0.61,0.0,0.15
215,x,logis_ts,x,lorenz,0.9173,0.9196,0.091,0.089,0.025,0.0257,60,2,0.1,17,0,720,0.2,36,0.68,0.0,0.18
216,x,logis_ts,x,lorenz,0.9126,0.9128,0.0934,0.0925,0.0263,0.0277,70,2,0.1,17,0,720,0.2,36,0.77,0.0,0.2
217,x,logis_ts,x,lorenz,0.8946,0.8988,0.1021,0.0993,0.0315,0.032,80,2,0.1,17,0,720,0.2,36,0.89,0.0,0.19
218,x,logis_ts,x,lorenz,0.9189,0.9252,0.0901,0.086,0.0245,0.024,90,2,0.1,17,0,720,0.2,36,0.92,0.0,0.24
219,x,logis_ts,x,lorenz,0.8926,0.8928,0.103,0.102,0.032,0.0338,100,2,0.1,17,0,720,0.2,36,1.07,0.0,0.24
220,x,logis_ts,x,lorenz,0.9142,0.9117,0.0927,0.093,0.0259,0.0281,200,2,0.1,17,0,720,0.2,36,2.14,0.01,0.48
221,x,logis_ts,x,lorenz,0.9294,0.9325,0.0843,0.0818,0.0215,0.0217,300,2,0.1,17,0,720,0.2,36,3.24,0.02,0.74
222,x,logis_ts,x,lorenz,0.8849,0.8796,0.1065,0.1077,0.0342,0.0377,400,2,0.1,17,0,720,0.2,36,4.4,0.05,0.99
223,x,logis_ts,x,lorenz,0.8663,0.8564,0.1141,0.117,0.0393,0.0444,500,2,0.1,17,0,720,0.2,36,5.44,0.06,1.27
224,x,logis_ts,x,lorenz,0.9259,0.926,0.0864,0.0856,0.0225,0.0238,10,2,0.1,18,0,720,0.2,36,0.39,0.0,0.08
225,x,logis_ts,x,lorenz,0.8955,0.8895,0.1019,0.1035,0.0313,0.0348,20,2,0.1,18,0,720,0.2,36,0.47,0.0,0.1
226,x,logis_ts,x,lorenz,0.9002,0.8979,0.0995,0.0997,0.0299,0.0323,30,2,0.1,18,0,720,0.2,36,0.47,0.0,0.12
227,x,logis_ts,x,lorenz,0.9224,0.9212,0.0882,0.0881,0.0235,0.0252,40,2,0.1,18,0,720,0.2,36,0.55,0.0,0.13
228,x,logis_ts,x,lorenz,0.8649,0.8545,0.1147,0.1177,0.0397,0.045,50,2,0.1,18,0,720,0.2,36,0.58,0.0,0.15
229,x,logis_ts,x,lorenz,0.9198,0.918,0.0897,0.0898,0.0243,0.0262,60,2,0.1,18,0,720,0.2,36,0.68,0.0,0.17
230,x,logis_ts,x,lorenz,0.9135,0.9152,0.093,0.0913,0.0261,0.027,70,2,0.1,18,0,720,0.2,36,0.74,0.0,0.21
231,x,logis_ts,x,lorenz,0.8971,0.9003,0.1009,0.0986,0.0308,0.0315,80,2,0.1,18,0,720,0.2,36,0.86,0.0,0.22
232,x,logis_ts,x,lorenz,0.9208,0.924,0.0891,0.0866,0.024,0.0244,90,2,0.1,18,0,720,0.2,36,0.9,0.0,0.23
233,x,logis_ts,x,lorenz,0.8948,0.8946,0.102,0.1012,0.0314,0.0332,100,2,0.1,18,0,720,0.2,36,1.04,0.0,0.25
234,x,logis_ts,x,lorenz,0.9125,0.9148,0.0935,0.0915,0.0264,0.0272,200,2,0.1,18,0,720,0.2,36,2.02,0.02,0.55
235,x,logis_ts,x,lorenz,0.9298,0.93,0.0841,0.0832,0.0213,0.0225,300,2,0.1,18,0,720,0.2,36,3.24,0.02,0.8
236,x,logis_ts,x,lorenz,0.8862,0.8805,0.1059,0.1074,0.0339,0.0374,400,2,0.1,18,0,720,0.2,36,4.36,0.04,1.07
237,x,logis_ts,x,lorenz,0.8672,0.8581,0.1138,0.1163,0.0391,0.0439,500,2,0.1,18,0,720,0.2,36,5.46,0.07,1.32
238,x,logis_ts,x,lorenz,0.9255,0.9271,0.0866,0.085,0.0226,0.0234,10,2,0.1,19,0,720,0.2,36,0.41,0.0,0.09
239,x,logis_ts,x,lorenz,0.8958,0.8899,0.1017,0.1034,0.0312,0.0347,20,2,0.1,19,0,720,0.2,36,0.44,0.0,0.11
240,x,logis_ts,x,lorenz,0.9044,0.9032,0.0975,0.0972,0.0287,0.0307,30,2,0.1,19,0,720,0.2,36,0.44,0.0,0.11
241,x,logis_ts,x,lorenz,0.9229,0.921,0.088,0.0882,0.0234,0.0252,40,2,0.1,19,0,720,0.2,36,0.54,0.0,0.13
242,x,logis_ts,x,lorenz,0.8656,0.8553,0.1144,0.1174,0.0395,0.0447,50,2,0.1,19,0,720,0.2,36,0.6,0.0,0.15
243,x,logis_ts,x,lorenz,0.9167,0.9204,0.0913,0.0886,0.0251,0.0255,60,2,0.1,19,0,720,0.2,36,0.67,0.0,0.16
244,x,logis_ts,x,lorenz,0.9141,0.9171,0.0927,0.0903,0.0259,0.0264,70,2,0.1,19,0,720,0.2,36,0.74,0.0,0.23
245,x,logis_ts,x,lorenz,0.8974,0.9034,0.1008,0.0972,0.0307,0.0306,80,2,0.1,19,0,720,0.2,36,0.86,0.0,0.21
246,x,logis_ts,x,lorenz,0.9218,0.9238,0.0886,0.0867,0.0237,0.0244,90,2,0.1,19,0,720,0.2,36,0.92,0.0,0.22
247,x,logis_ts,x,lorenz,0.8976,0.9006,0.1007,0.0985,0.0306,0.0315,100,2,0.1,19,0,720,0.2,36,1.07,0.0,0.24
248,x,logis_ts,x,lorenz,0.9136,0.9163,0.093,0.0908,0.0261,0.0267,200,2,0.1,19,0,720,0.2,36,2.16,0.01,0.48
249,x,logis_ts,x,lorenz,0.9293,0.9307,0.0844,0.0828,0.0215,0.0223,300,2,0.1,19,0,720,0.2,36,3.24,0.02,0.81
250,x,logis_ts,x,lorenz,0.8868,0.8801,0.1057,0.1075,0.0337,0.0375,400,2,0.1,19,0,720,0.2,36,4.35,0.06,1.02
251,x,logis_ts,x,lorenz,0.868,0.8592,0.1134,0.1159,0.0388,0.0436,500,2,0.1,19,0,720,0.2,36,5.58,0.06,1.3
252,x,logis_ts,x,lorenz,0.9269,0.9279,0.0858,0.0845,0.0222,0.0232,10,2,0.1,20,0,720,0.2,36,0.36,0.0,0.11
253,x,logis_ts,x,lorenz,0.8964,0.8898,0.1015,0.1034,0.0311,0.0347,20,2,0.1,20,0,720,0.2,36,0.44,0.0,0.1
254,x,logis_ts,x,lorenz,0.9049,0.8958,0.0972,0.1007,0.0285,0.0329,30,2,0.1,20,0,720,0.2,36,0.5,0.0,0.12
255,x,logis_ts,x,lorenz,0.9236,0.9258,0.0876,0.0856,0.0232,0.0238,40,2,0.1,20,0,720,0.2,36,0.55,0.0,0.13
256,x,logis_ts,x,lorenz,0.8668,0.8567,0.1139,0.1168,0.0392,0.0443,50,2,0.1,20,0,720,0.2,36,0.59,0.0,0.16
257,x,logis_ts,x,lorenz,0.92,0.922,0.0895,0.0877,0.0242,0.0249,60,2,0.1,20,0,720,0.2,36,0.65,0.0,0.17
258,x,logis_ts,x,lorenz,0.9142,0.9197,0.0926,0.0889,0.0259,0.0257,70,2,0.1,20,0,720,0.2,36,0.76,0.0,0.19
259,x,logis_ts,x,lorenz,0.8983,0.9027,0.1004,0.0975,0.0304,0.0308,80,2,0.1,20,0,720,0.2,36,0.88,0.0,0.18
260,x,logis_ts,x,lorenz,0.923,0.9252,0.0879,0.0859,0.0233,0.024,90,2,0.1,20,0,720,0.2,36,0.89,0.0,0.22
261,x,logis_ts,x,lorenz,0.8957,0.899,0.1016,0.0992,0.0312,0.0319,100,2,0.1,20,0,720,0.2,36,1.04,0.0,0.26
262,x,logis_ts,x,lorenz,0.9135,0.9158,0.093,0.091,0.0261,0.0269,200,2,0.1,20,0,720,0.2,36,2.11,0.01,0.49
263,x,logis_ts,x,lorenz,0.9299,0.9293,0.084,0.0837,0.0213,0.0227,300,2,0.1,20,0,720,0.2,36,3.3,0.03,0.8
264,x,logis_ts,x,lorenz,0.8867,0.88,0.1057,0.1076,0.0337,0.0376,400,2,0.1,20,0,720,0.2,36,4.39,0.03,1.04
265,x,logis_ts,x,lorenz,0.8684,0.86,0.1133,0.1156,0.0387,0.0434,500,2,0.1,20,0,720,0.2,36,5.49,0.07,1.28
266,x,logis_ts,x,lorenz,0.9271,0.9285,0.0857,0.0842,0.0222,0.023,10,2,0.1,21,0,720,0.2,36,0.38,0.0,0.09
267,x,logis_ts,x,lorenz,0.8967,0.8905,0.1013,0.1031,0.031,0.0345,20,2,0.1,21,0,720,0.2,36,0.46,0.0,0.1
268,x,logis_ts,x,lorenz,0.9072,0.8895,0.0961,0.1037,0.0279,0.0349,30,2,0.1,21,0,720,0.2,36,0.45,0.0,0.11
269,x,logis_ts,x,lorenz,0.9225,0.9278,0.0882,0.0845,0.0235,0.0232,40,2,0.1,21,0,720,0.2,36,0.57,0.0,0.14
270,x,logis_ts,x,lorenz,0.8671,0.8574,0.1138,0.1166,0.0391,0.0441,50,2,0.1,21,0,720,0.2,36,0.6,0.0,0.16
271,x,logis_ts,x,lorenz,0.9197,0.9191,0.0897,0.0892,0.0243,0.0258,60,2,0.1,21,0,720,0.2,36,0.69,0.0,0.17
272,x,logis_ts,x,lorenz,0.917,0.9226,0.0911,0.0874,0.0251,0.0248,70,2,0.1,21,0,720,0.2,36,0.78,0.0,0.22
273,x,logis_ts,x,lorenz,0.9002,0.9017,0.0995,0.0979,0.0299,0.0311,80,2,0.1,21,0,720,0.2,36,0.84,0.0,0.23
274,x,logis_ts,x,lorenz,0.9214,0.9203,0.0888,0.0886,0.0238,0.0255,90,2,0.1,21,0,720,0.2,36,0.92,0.0,0.21
275,x,logis_ts,x,lorenz,0.8973,0.9006,0.1009,0.0985,0.0307,0.0315,100,2,0.1,21,0,720,0.2,36,1.06,0.0,0.26
276,x,logis_ts,x,lorenz,0.9144,0.9173,0.0926,0.0903,0.0259,0.0265,200,2,0.1,21,0,720,0.2,36,2.12,0.01,0.46
277,x,logis_ts,x,lorenz,0.9299,0.9304,0.084,0.083,0.0213,0.0224,300,2,0.1,21,0,720,0.2,36,3.23,0.02,0.75
278,x,logis_ts,x,lorenz,0.888,0.8815,0.1051,0.1069,0.0334,0.0371,400,2,0.1,21,0,720,0.2,36,4.43,0.04,0.96
279,x,logis_ts,x,lorenz,0.8684,0.8604,0.1133,0.1154,0.0387,0.0432,500,2,0.1,21,0,720,0.2,36,5.48,0.06,1.2
280,x,logis_ts,x,lorenz,0.9283,0.929,0.0851,0.0839,0.0218,0.0228,10,2,0.1,22,0,720,0.2,36,0.5,0.0,0.09
281,x,logis_ts,x,lorenz,0.8974,0.8904,0.101,0.1032,0.0308,0.0345,20,2,0.1,22,0,720,0.2,36,0.47,0.0,0.12
282,x,logis_ts,x,lorenz,0.9104,0.9084,0.0945,0.0947,0.027,0.0291,30,2,0.1,22,0,720,0.2,36,0.51,0.0,0.14
283,x,logis_ts,x,lorenz,0.9242,0.9291,0.0872,0.0838,0.023,0.0228,40,2,0.1,22,0,720,0.2,36,0.58,0.0,0.14
284,x,logis_ts,x,lorenz,0.8682,0.8581,0.1134,0.1163,0.0388,0.0439,50,2,0.1,22,0,720,0.2,36,0.6,0.0,0.18
285,x,logis_ts,x,lorenz,0.9194,0.9183,0.0899,0.0897,0.0244,0.0261,60,2,0.1,22,0,720,0.2,36,0.67,0.0,0.17
286,x,logis_ts,x,lorenz,0.9152,0.9216,0.0921,0.088,0.0256,0.0251,70,2,0.1,22,0,720,0.2,36,0.79,0.0,0.21
287,x,logis_ts,x,lorenz,0.9033,0.9068,0.098,0.0955,0.029,0.0296,80,2,0.1,22,0,720,0.2,36,0.89,0.0,0.22
288,x,logis_ts,x,lorenz,0.9217,0.9251,0.0886,0.086,0.0237,0.024,90,2,0.1,22,0,720,0.2,36,0.91,0.0,0.25
289,x,logis_ts,x,lorenz,0.9008,0.8994,0.0992,0.099,0.0297,0.0318,100,2,0.1,22,0,720,0.2,36,1.03,0.0,0.27
290,x,logis_ts,x,lorenz,0.9152,0.9158,0.0921,0.091,0.0256,0.0269,200,2,0.1,22,0,720,0.2,36,1.96,0.01,0.55
291,x,logis_ts,x,lorenz,0.9298,0.9301,0.0841,0.0832,0.0213,0.0225,300,2,0.1,22,0,720,0.2,36,2.98,0.02,0.81
292,x,logis_ts,x,lorenz,0.8878,0.8823,0.1052,0.1066,0.0334,0.0369,400,2,0.1,22,0,720,0.2,36,4.12,0.04,1.02
293,x,logis_ts,x,lorenz,0.8689,0.8604,0.1131,0.1154,0.0386,0.0432,500,2,0.1,22,0,720,0.2,36,5.32,0.08,1.4
294,x,logis_ts,x,lorenz,0.9288,0.9286,0.0847,0.0841,0.0217,0.023,10,2,0.1,23,0,720,0.2,36,0.42,0.0,0.09
295,x,logis_ts,x,lorenz,0.8973,0.8905,0.101,0.1031,0.0308,0.0345,20,2,0.1,23,0,720,0.2,36,0.48,0.0,0.1
296,x,logis_ts,x,lorenz,0.9084,0.9085,0.0955,0.0946,0.0275,0.0291,30,2,0.1,23,0,720,0.2,36,0.52,0.0,0.12
297,x,logis_ts,x,lorenz,0.9261,0.9271,0.0862,0.0849,0.0224,0.0234,40,2,0.1,23,0,720,0.2,36,0.58,0.01,0.14
298,x,logis_ts,x,lorenz,0.8689,0.8579,0.1131,0.1164,0.0386,0.0439,50,2,0.1,23,0,720,0.2,36,0.63,0.0,0.15
299,x,logis_ts,x,lorenz,0.9199,0.9197,0.0896,0.0889,0.0242,0.0257,60,2,0.1,23,0,720,0.2,36,0.71,0.0,0.19
300,x,logis_ts,x,lorenz,0.9163,0.9192,0.0915,0.0892,0.0253,0.0258,70,2,0.1,23,0,720,0.2,36,0.81,0.0,0.2
301,x,logis_ts,x,lorenz,0.9044,0.9104,0.0975,0.0937,0.0287,0.0285,80,2,0.1,23,0,720,0.2,36,0.89,0.0,0.22
302,x,logis_ts,x,lorenz,0.9223,0.9241,0.0883,0.0866,0.0235,0.0243,90,2,0.1,23,0,720,0.2,36,0.95,0.0,0.25
303,x,logis_ts,x,lorenz,0.9021,0.8936,0.0986,0.1017,0.0293,0.0336,100,2,0.1,23,0,720,0.2,36,1.08,0.0,0.26
304,x,logis_ts,x,lorenz,0.9175,0.917,0.0909,0.0904,0.0249,0.0265,200,2,0.1,23,0,720,0.2,36,2.05,0.01,0.5
305,x,logis_ts,x,lorenz,0.9303,0.9325,0.0838,0.0818,0.0212,0.0217,300,2,0.1,23,0,720,0.2,36,3.19,0.03,0.77
306,x,logis_ts,x,lorenz,0.8879,0.8826,0.1052,0.1065,0.0334,0.0368,400,2,0.1,23,0,720,0.2,36,4.24,0.04,1.09
307,x,logis_ts,x,lorenz,0.869,0.8605,0.113,0.1154,0.0386,0.0432,500,2,0.1,23,0,720,0.2,36,5.51,0.06,1.4
308,x,logis_ts,x,lorenz,0.928,0.9263,0.0852,0.0854,0.0219,0.0236,10,2,0.1,24,0,720,0.2,36,0.42,0.0,0.1
309,x,logis_ts,x,lorenz,0.8984,0.8914,0.1005,0.1027,0.0305,0.0342,20,2,0.1,24,0,720,0.2,36,0.48,0.0,0.1
310,x,logis_ts,x,lorenz,0.9091,0.9032,0.0952,0.0972,0.0273,0.0307,30,2,0.1,24,0,720,0.2,36,0.48,0.0,0.13
311,x,logis_ts,x,lorenz,0.9259,0.9282,0.0863,0.0843,0.0225,0.0231,40,2,0.1,24,0,720,0.2,36,0.58,0.0,0.15
312,x,logis_ts,x,lorenz,0.8692,0.8573,0.1129,0.1166,0.0385,0.0441,50,2,0.1,24,0,720,0.2,36,0.65,0.0,0.15
313,x,logis_ts,x,lorenz,0.9202,0.9195,0.0895,0.089,0.0241,0.0257,60,2,0.1,24,0,720,0.2,36,0.74,0.0,0.18
314,x,logis_ts,x,lorenz,0.9187,0.9207,0.0903,0.0884,0.0246,0.0253,70,2,0.1,24,0,720,0.2,36,0.84,0.0,0.2
315,x,logis_ts,x,lorenz,0.9029,0.9022,0.0982,0.0977,0.0291,0.031,80,2,0.1,24,0,720,0.2,36,0.88,0.0,0.23
316,x,logis_ts,x,lorenz,0.9239,0.9262,0.0874,0.0854,0.0231,0.0237,90,2,0.1,24,0,720,0.2,36,0.97,0.01,0.24
317,x,logis_ts,x,lorenz,0.9011,0.9016,0.099,0.098,0.0296,0.0311,100,2,0.1,24,0,720,0.2,36,1.04,0.0,0.27
318,x,logis_ts,x,lorenz,0.9192,0.9188,0.0901,0.0894,0.0245,0.026,200,2,0.1,24,0,720,0.2,36,2.08,0.01,0.5
319,x,logis_ts,x,lorenz,0.9306,0.9321,0.0836,0.082,0.0211,0.0218,300,2,0.1,24,0,720,0.2,36,3.21,0.02,0.75
320,x,logis_ts,x,lorenz,0.8893,0.8837,0.1046,0.106,0.033,0.0365,400,2,0.1,24,0,720,0.2,36,4.37,0.03,1.02
321,x,logis_ts,x,lorenz,0.8699,0.8606,0.1127,0.1153,0.0383,0.0432,500,2,0.1,24,0,720,0.2,36,5.55,0.06,1.27
322,x,logis_ts,x,lorenz,0.9288,0.9288,0.0847,0.084,0.0217,0.0229,10,2,0.1,25,0,720,0.2,36,0.43,0.0,0.08
323,x,logis_ts,x,lorenz,0.8979,0.8911,0.1008,0.1028,0.0306,0.0343,20,2,0.1,25,0,720,0.2,36,0.45,0.0,0.13
324,x,logis_ts,x,lorenz,0.9111,0.8973,0.0942,0.1001,0.0268,0.0325,30,2,0.1,25,0,720,0.2,36,0.51,0.0,0.14
325,x,logis_ts,x,lorenz,0.9252,0.9275,0.0867,0.0847,0.0227,0.0233,40,2,0.1,25,0,720,0.2,36,0.57,0.0,0.14
326,x,logis_ts,x,lorenz,0.8698,0.8574,0.1127,0.1165,0.0383,0.0441,50,2,0.1,25,0,720,0.2,36,0.62,0.0,0.16
327,x,logis_ts,x,lorenz,0.9209,0.92,0.089,0.0888,0.0239,0.0256,60,2,0.1,25,0,720,0.2,36,0.72,0.0,0.2
328,x,logis_ts,x,lorenz,0.9197,0.921,0.0897,0.0882,0.0243,0.0253,70,2,0.1,25,0,720,0.2,36,0.82,0.0,0.18
329,x,logis_ts,x,lorenz,0.9041,0.9096,0.0976,0.0941,0.0288,0.0287,80,2,0.1,25,0,720,0.2,36,0.85,0.0,0.23
330,x,logis_ts,x,lorenz,0.9234,0.9266,0.0877,0.0852,0.0232,0.0236,90,2,0.1,25,0,720,0.2,36,0.98,0.0,0.24
331,x,logis_ts,x,lorenz,0.9043,0.9066,0.0975,0.0956,0.0287,0.0297,100,2,0.1,25,0,720,0.2,36,1.04,0.01,0.25
332,x,logis_ts,x,lorenz,0.9181,0.9194,0.0906,0.0891,0.0248,0.0258,200,2,0.1,25,0,720,0.2,36,2.06,0.02,0.51
333,x,logis_ts,x,lorenz,0.9305,0.931,0.0837,0.0827,0.0211,0.0222,300,2,0.1,25,0,720,0.2,36,3.13,0.02,0.78
334,x,logis_ts,x,lorenz,0.8898,0.8842,0.1044,0.1058,0.0329,0.0363,400,2,0.1,25,0,720,0.2,36,4.27,0.04,1.05
335,x,logis_ts,x,lorenz,0.8707,0.8609,0.1123,0.1152,0.0381,0.0431,500,2,0.1,25,0,720,0.2,36,5.49,0.08,1.37
336,x,logis_ts,x,lorenz,0.9277,0.9283,0.0854,0.0843,0.022,0.0231,10,2,0.1,26,0,720,0.2,36,0.4,0.0,0.08
337,x,logis_ts,x,lorenz,0.8979,0.8913,0.1008,0.1028,0.0307,0.0343,20,2,0.1,26,0,720,0.2,36,0.47,0.0,0.11
338,x,logis_ts,x,lorenz,0.9127,0.9065,0.0933,0.0957,0.0263,0.0297,30,2,0.1,26,0,720,0.2,36,0.48,0.01,0.12
339,x,logis_ts,x,lorenz,0.9255,0.9264,0.0865,0.0853,0.0226,0.0236,40,2,0.1,26,0,720,0.2,36,0.56,0.0,0.13
340,x,logis_ts,x,lorenz,0.8707,0.8571,0.1124,0.1166,0.0381,0.0442,50,2,0.1,26,0,720,0.2,36,0.6,0.0,0.17
341,x,logis_ts,x,lorenz,0.92,0.9196,0.0896,0.089,0.0242,0.0257,60,2,0.1,26,0,720,0.2,36,0.68,0.0,0.18
342,x,logis_ts,x,lorenz,0.9203,0.9224,0.0894,0.0875,0.0241,0.0248,70,2,0.1,26,0,720,0.2,36,0.82,0.0,0.19
343,x,logis_ts,x,lorenz,0.9073,0.9132,0.0961,0.0923,0.0278,0.0277,80,2,0.1,26,0,720,0.2,36,0.9,0.0,0.21
344,x,logis_ts,x,lorenz,0.925,0.9268,0.0868,0.0851,0.0228,0.0235,90,2,0.1,26,0,720,0.2,36,0.93,0.0,0.25
345,x,logis_ts,x,lorenz,0.9045,0.9075,0.0975,0.0952,0.0287,0.0294,100,2,0.1,26,0,720,0.2,36,1.03,0.0,0.27
346,x,logis_ts,x,lorenz,0.9175,0.9194,0.0909,0.0892,0.025,0.0258,200,2,0.1,26,0,720,0.2,36,2.09,0.01,0.52
347,x,logis_ts,x,lorenz,0.9303,0.9279,0.0838,0.0845,0.0212,0.0231,300,2,0.1,26,0,720,0.2,36,3.17,0.02,0.76
348,x,logis_ts,x,lorenz,0.8909,0.8843,0.1039,0.1058,0.0326,0.0363,400,2,0.1,26,0,720,0.2,36,4.34,0.03,1.04
349,x,logis_ts,x,lorenz,0.8712,0.862,0.1122,0.1148,0.038,0.0427,500,2,0.1,26,0,720,0.2,36,5.44,0.06,1.39
350,x,logis_ts,x,lorenz,0.9279,0.9284,0.0853,0.0842,0.0219,0.023,10,2,0.1,27,0,720,0.2,36,0.4,0.0,0.1
