"time_id","temperature_input","temperature","run1","run2","run3","run4","run5","run6","run11"
91,-0.517822573227346,0.558728635020786,-0.0650820681885154,0.0501907642897816,-0.116356817167377,-0.170153430436472,0.0762487302545324,-0.110675465488914,0.0152496983042165
92,-0.517822573227346,0.0934849108296561,-0.258957790452983,0.0505122095373682,-0.148222611694631,-0.373851978378324,0.0804343726579458,-0.0594743264604114,0.01703569957669
93,-0.517822573227346,-0.325234440942362,-0.130505852768768,0.120919276368556,-0.143757425684568,-0.102825297262803,-0.132270386783042,0.0415281483143751,0.0552115743388496
94,-0.517822573227346,-0.557856303037927,-0.130833961889619,0.156363723973774,-0.0900917478774843,-0.289449894381027,-0.274045240680086,-0.155225771789282,0.0206172896906637
95,-0.517822573227346,-0.790478165133492,-0.00233397986734323,0.297030230314421,-0.0111758912909495,-0.343124533934282,-0.380494378667269,-0.203369254536417,0.0224124395032932
96,1.01323979119179,-0.837002537552603,0.094045640815996,0.227427956058909,0.0312550013213098,-0.339167986056744,-0.378025696234078,-0.0521462658478386,0.0242101841408531
97,1.01323979119179,-0.837002537552603,-0.259941519342427,-0.0176248615313079,-0.063293439651594,-0.237427295798087,-0.191865126041088,-0.200232757696511,0.0260102803575832
98,1.01323979119179,-0.743953792714378,-0.259889660641798,-0.0171651799713922,-0.133754917421209,-0.331200291609353,-0.299250333779501,-0.198645393092967,-0.00889511327137051
99,1.01323979119179,-0.650905047876152,-0.0988316087515769,0.123796011879545,-0.179744464285145,-0.267824894409652,-0.333438164856327,-0.146860639005034,0.0296165054797138
100,1.01323979119179,-0.325234440942362,-0.195147755865635,-0.0513016725687497,-0.353089060685993,-0.183815624981796,-0.256352530121949,-0.195432528504745,0.0682586018721515
101,-1.1119661773303,0.0469605384105424,-0.130404696717431,-0.0507800144102865,-0.260505661556679,-0.539406204995145,-0.365304021418072,-0.193807093871352,0.0332289704578653
102,-1.1119661773303,0.372631145344333,-0.226623345338054,-0.0854086565789505,-0.500198344503065,-0.597097245212985,-0.325192960609206,-0.192169049800158,0.0350368280712265
103,-1.1119661773303,0.46567989018256,-0.258376893337331,-0.049657762599406,-0.291540019344209,-0.594702509612015,-0.360034062098776,-0.190518452186984,0.0738755586276593
104,-1.1119661773303,0.419155517763447,-0.225553291903994,-0.154717373235485,-0.404443481424101,-0.551529924779873,-0.319556846600228,-0.13815882705779,0.0757490675937234
105,-1.1119661773303,0.186533655667882,-0.25718209918118,-0.154159878726281,0.0410228437941415,-0.364329519008166,-0.35465754871214,-0.136378610553321,0.114782019210669
106,-1.38618630230089,-0.0926125788467968,-0.288785099245691,-0.259381471188173,-0.1237209366633,-0.319330898749797,-0.313806904567826,-0.185492044274243,0.116719858065979
107,-1.38618630230089,-0.464807558199699,-0.223283521041245,-0.117681437977465,0.183039842650229,-0.211595476457347,-0.349172599487565,-0.183791989369255,0.118657006913768
108,-1.38618630230089,-0.790478165133492,-0.189946095354496,-0.152345925902026,0.294683648713733,-0.227849790819192,-0.115702622439317,-0.23319982272517,0.195299286445526
109,-1.38618630230089,-1.02310002722906,-0.123988360752575,-0.187040128170903,0.2082333716094,-0.139384631782011,-0.111898851875205,-0.0779000799352848,0.0102749152185859
110,-1.38618630230089,-1.25572188932462,-0.155224580093548,-0.22176699252341,0.134203415462618,-0.0921607823361616,-0.263177698403014,-0.178619565421909,-0.0254676487016632
111,-1.20337288565383,-1.48834375142019,-0.153917489470547,-0.185722758038879,0.193479558312559,-0.0656750845822543,-0.143126238800179,-0.0739807385552337,-0.023794618540795
112,-1.20337288565383,-1.67444124109664,0.206041381944882,-0.114163171294795,0.0376685067616159,-0.0389377743200848,-0.139378400623901,-0.0720014332232404,0.165929124629974
113,-1.20337288565383,-1.76748998593486,-0.0856987378747435,0.0639371370266919,0.191744371903928,-0.140825984224559,-0.135593573639594,0.136655325240465,0.0172187066771469
114,-1.20337288565383,-1.86053873077309,0.210468559639606,0.135892846884699,0.115927608745963,-0.330342365501279,-0.0528416590943259,-0.0680044748305496,-0.132007703969182
115,-1.20337288565383,-1.86053873077309,-0.246037349943813,-0.0762274791210494,0.258115596209843,-0.0658495302949416,-0.12791201551042,-0.117876829622332,-0.0927355149936689
116,-1.06626282316853,-1.9070631031922,-0.211588141969193,0.209167567872008,-0.0106175823775946,-0.0824249402559764,-0.00456232039405111,0.0920492625917018,-0.0154729519580516
117,-1.06626282316853,-1.9070631031922,0.0864892886449524,0.352753191171487,0.380761584341809,0.691659895536967,-9.06771260698222e-05,-0.114032104372055,0.0241098114776401
118,-1.06626282316853,-1.86053873077309,-0.240970553169165,0.140312265520621,-0.0149649509027702,-0.0279457242071385,-0.0759297162829957,-0.268782488135278,-0.0121722731971198
119,-1.06626282316853,-1.81401435835398,-0.206017444137673,0.284181895285594,0.254578159509909,0.221802267937842,-0.192813936678878,-0.0577986045734544,-0.010529681538147
120,-1.06626282316853,-1.76748998593486,0.061373511248555,-0.000129860682922133,0.0924423699829674,0.0721712400627565,0.0135845847295595,0.10165667782551,-0.123251387318244
121,-0.015085677447927,-1.81401435835398,-0.26834041119196,-0.0347894186752092,0.196073920339679,-0.0567201660610128,-0.18541567128996,0.209242596675157,-0.121808978914437
122,-0.015085677447927,-1.76748998593486,0.0338695050312127,-0.105290206336172,0.130967922524398,0.64841101154497,0.0229202136044299,0.00115320996723013,-0.120372541092705
123,-0.015085677447927,-1.62791686867752,0.0368903461439659,0.110705147054687,0.306637070083168,-0.114596856983816,-0.26008902539484,-0.0494316865231386,-0.195556210899059
124,-0.015085677447927,-1.48834375142019,-0.0270609573268463,-0.0673551796937736,0.0986262269618351,-0.223983488848669,-0.174054172551331,-0.100241419401294,-0.232625529392521
125,-0.015085677447927,-1.30224626174373,-0.192272849035451,-0.102158618494707,-0.0253580942211492,-0.173978618451942,-0.0457256085747477,-0.0451877018242957,-0.231394374515582
126,0.739019666221202,-1.11614877206728,-0.358462472535145,0.0427615334879192,-0.00654859398228886,-0.308029949597629,-0.249672391007945,0.063275731751493,-0.230170005117325
127,0.739019666221202,-0.930051282390829,-0.322416841601843,-0.0999533690357486,-0.074400904571993,-0.30442427124572,-0.246136195560465,0.0656585984268176,-0.228952841818699
128,0.739019666221202,-0.743953792714378,-0.286054520805391,-0.0627686046258306,-0.244602854196314,-0.347444376913427,-0.158408832850654,0.121453226280942,-0.189130479794622
129,0.739019666221202,-0.557856303037927,-0.385841759744596,-0.0254680664519659,-0.285042274121844,-0.367532553856158,-0.323526793039111,0.123974106927628,-0.187868953231454
130,0.739019666221202,-0.232185696104134,-0.38355966155429,0.0480918803936104,-0.252606033468513,-0.364331051585292,-0.362779399724885,0.0728606139428179,-0.264081480913053
131,1.35601494740503,0.00043616599143044,-0.449955422804908,-0.0228882218867091,-0.102185082057104,-0.408469260612122,-0.359725738537402,0.129041293031326,-0.262956722501808
132,1.35601494740503,0.279582400506107,-0.413274969975983,-0.0215620138870632,0.0642633238426882,-0.429316621234397,-0.356645420584363,0.0777014140819596,-0.184139978818292
133,1.35601494740503,0.512204262601672,-0.445550851282707,-0.020211944351754,0.0687850368536046,-0.450415562511791,-0.3535384976481,0.0801320299823053,-0.144008440751818
134,1.35601494740503,0.744826124697237,-0.408445493000737,0.0175010458653912,0.0881863068930378,-0.399732983732681,-0.307098707582898,0.0284402544148891,-0.0648059803240345
135,1.35601494740503,0.977447986792802,-0.370971506558016,-0.0902234170481752,0.0178709166834025,-0.396861611845396,-0.303728137317736,0.0307602500221904,-0.180504747707982
136,1.35601494740503,1.16354547646925,-0.333114890280511,-0.0889085891588679,0.157333153474323,-0.345533889022472,-0.300329464509868,0.0330848244790442,-0.140236035824757
137,1.35601494740503,1.44269171098393,-0.330118428602787,-0.087572723812541,0.056403130811372,-0.269425730478338,-0.252959246620589,0.0354133672278335,-0.256412534379365
138,1.35601494740503,1.53574045582216,-0.362454630618229,-0.159318829382228,0.151566212134186,-0.217137602135718,-0.293448356855178,0.0377452478091734,-0.294551841794828
139,1.35601494740503,1.6753135730795,-0.359451322420395,-0.121445522813849,0.323480625221393,-0.189013379173114,-0.289966247650525,0.0400798157645313,-0.175827702276083
140,1.35601494740503,1.72183794549861,-0.392122325474197,-0.156766595844387,0.175955884893702,-0.0866503555577521,-0.286456688733708,0.0424164005334669,-0.213992749547405
141,1.2646082390815,1.81488669033684,-0.389128138033888,-0.118744054385889,0.195846563150418,-0.107426335932268,-0.327737405548453,0.0447543114113022,-0.0948643172536937
142,1.2646082390815,1.81488669033684,-0.349939769834604,0.0297405938867661,0.000352312735905315,0.0458443814858866,-0.324396364765628,0.0470928373774924,0.0245653875617769
143,1.2646082390815,1.90793543517506,-0.310300032037275,-0.0422987553519845,-0.119455930158529,-0.0247231342568514,-0.366294922885387,-0.00580197630165302,-0.250293400962099
144,1.2646082390815,1.86141106275595,-0.379664987840651,-0.114553054224006,0.116407755407992,0.00447128296455831,-0.363130116103813,0.0517687894177906,-0.209813193418697
145,1.2646082390815,1.95445980759418,-0.376348560333992,-0.0392138826883308,-0.0506826328325417,-0.067043249421365,-0.405660862084668,0.10958388642106,-0.0505689388214303
146,-1.08911450024941,1.90793543517506,-0.446720777749116,-0.111670840299051,0.0620831821237116,-0.088593886480867,-0.356732279194325,0.0564381631793859,-0.0493821988228023
147,-1.08911450024941,1.81488669033684,-0.295289368608191,-0.0731296551294351,0.0972159902173665,0.0421007395240547,-0.307321302007939,0.058768390283141,-0.00855865390126453
148,-1.08911450024941,1.6753135730795,-0.328606059198225,-0.0715852328746837,0.211170777866887,0.250271903161828,-0.257423576139324,0.116941621993858,-0.0867773032235008
149,-1.08911450024941,1.30311859372659,-0.362258598815576,-0.0328252963885021,0.0417294301271542,0.101348851953288,-0.20703488026887,0.119385013094914,-0.00619780348941879
150,-1.08911450024941,0.93092361437369,-0.39626127833731,-0.105709512035988,0.0135910175079289,0.311111354275363,-0.15615113659674,0.0657311823334748,-0.0448507927549656
151,0.12202438503737,0.46567989018256,-0.354712320867176,-0.0668549859706296,0.287107142278171,0.315881632902022,-0.151885872937598,0.180465161753287,-0.00393270398235355
152,0.12202438503737,-0.0460882064276832,-0.350812335693113,-0.0278574745116191,0.179731323459628,0.320558869640862,-0.100238827621965,0.0140072898350648,-0.0427244295237282
153,0.12202438503737,-0.418283185780587,-0.385249208135511,0.011284246104133,0.327472990352868,0.351123296107156,0.0947000924674594,0.0726336105964389,-0.00176940455623748
154,0.12202438503737,-0.511331930618813,-0.226772742519607,-0.0619899153181227,0.0910054616813198,1.05961149127221,0.100247070575562,0.0183421415017109,-0.120640504355221
155,0.12202438503737,-0.557856303037927,-0.221883157342999,0.014831945439496,0.190951433552505,0.386317231670058,-0.0864927215019352,-0.149587361999324,0.000285953310218947
156,1.31031159324327,-0.511331930618813,-0.256047835794553,-0.0586789115558541,0.162285373147522,0.233316524857213,0.111431718225804,-0.0341758398652624,-0.078830483894329
157,1.31031159324327,-0.418283185780587,-0.0541604872027509,0.0184347296611596,-0.0285447074034963,-0.0523892192989119,-0.0286370368778539,-0.0890953518321178,-0.0378619360415722
158,1.31031159324327,-0.185661323685022,-0.206606818828086,0.0202551361247836,0.0392401445452086,-0.339947277605694,-0.0237125246959384,-0.030163841477982,0.00315297654474524
159,1.31031159324327,0.0469605384105424,-0.00163947816076364,-0.0914779526216632,0.123627149353519,-0.364492336300918,0.0793584114717068,-0.0853429297309408,-0.0361140132600366
160,1.31031159324327,0.372631145344333,-0.0350975840614711,0.0997772246816429,-0.330475070242893,-0.283025767493425,0.18344511826049,-0.140768079363905,-0.0352853090056114
161,-0.860597729440586,0.651777379859012,0.0929383124096386,0.0257840529552412,-0.279527078807154,-0.307687499135383,0.139873595456771,-0.139040310916651,-0.0344877922186656
162,-0.860597729440586,0.977447986792802,0.0189800831921637,0.0276471513648454,-0.277609796096626,-0.199064664233232,0.145634925259462,-0.194838116720442,-0.0337222265391875
163,-0.860597729440586,0.977447986792802,0.0261069185322489,0.0295190420732872,-0.0123649836276452,-0.277321377283659,0.301602425010596,-0.135627682309719,-0.0732814855330672
164,-0.860597729440586,0.744826124697237,0.0333600469435247,-0.00680102863902165,-0.0263677371175919,-0.168225106907243,0.308161719230805,-0.13394458370301,-0.112932505022778
165,-0.860597729440586,0.326106772925221,0.0407389613997985,-0.0432536976175851,0.0256609126035565,0.102675271431709,0.264174775022007,-0.132278155991205,-0.152671768260581
166,-1.24907623981559,-0.139136951265909,0.132102457866718,-0.0798405051895679,0.0944514049522896,0.159066845507633,0.168878407386989,-0.0726712622023161,-0.0713699747416368
167,-1.24907623981559,-0.464807558199699,0.0558714190743207,-0.154973195085321,0.263216092606648,0.188571036770678,0.0725806661321446,-0.128998960277283,-0.0708003840935975
168,-1.24907623981559,-0.743953792714378,0.106168146649735,-0.114941353301154,0.216100122918725,0.353414184114429,0.0779368498046832,0.0471343504337386,-0.0702657959892304
169,-1.24907623981559,-0.976575654809943,0.0714972938276042,-0.0747652011878819,0.218772061018629,0.356046033776486,0.0317178637462526,0.165603346555678,-0.110211849813988
170,-1.24907623981559,-1.16267314448639,0.165851736393773,-0.111689561491303,0.254829274649687,0.331371744736907,0.192363507762525,0.167695661422721,-0.10976953857135
171,1.17320153075797,-1.34877063416285,0.174615445485017,0.00601813073823028,0.358008840307131,0.551428404380699,0.146161266023203,0.286734110772833,-0.109362772849651
