,network,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,alpha,W_sparsity,leak_rate,data_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
509,ESN: narma10,0.4075,-0.0293,0.1544,0.1742,0.0945714,0.1273708,1000,0.25,0.7,0.95,0.9,0,999,0.5,24,2.5,0.58,1.57
510,ESN: narma10,0.8625,0.573,0.1018,0.1387,0.0411321,0.0807543,1000,0.5,0.7,0.95,0,0,999,0.5,24,2.08,0.35,1.71
511,ESN: narma10,0.8832,0.6142,0.0954,0.1329,0.0361416,0.0741717,1000,0.5,0.7,0.95,0.1,0,999,0.5,24,1.91,0.37,1.76
512,ESN: narma10,0.8949,0.6613,0.0915,0.1277,0.0332077,0.0684852,1000,0.5,0.7,0.95,0.2,0,999,0.5,24,1.82,0.36,1.59
513,ESN: narma10,0.8433,0.5638,0.1059,0.1398,0.0444967,0.0820292,1000,0.5,0.7,0.95,0.3,0,999,0.5,24,1.82,0.35,1.18
514,ESN: narma10,0.9068,0.7114,0.0858,0.1228,0.0291895,0.0633151,1000,0.5,0.7,0.95,0.4,0,999,0.5,24,1.21,0.3,1.33
515,ESN: narma10,0.8542,0.6294,0.1043,0.1345,0.0431501,0.075901,1000,0.5,0.7,0.95,0.5,0,999,0.5,24,1.12,0.32,1.76
516,ESN: narma10,0.8739,0.6269,0.0984,0.1333,0.0384707,0.0745612,1000,0.5,0.7,0.95,0.6,0,999,0.5,24,1.61,0.31,1.88
517,ESN: narma10,0.877,0.6004,0.0967,0.1335,0.0371358,0.0747687,1000,0.5,0.7,0.95,0.7,0,999,0.5,24,1.61,0.32,1.64
518,ESN: narma10,0.8261,0.5776,0.1105,0.1385,0.0484919,0.0805837,1000,0.5,0.7,0.95,0.8,0,999,0.5,24,1.67,0.34,2.08
519,ESN: narma10,0.8906,0.7263,0.0961,0.1238,0.0366558,0.0643761,1000,0.5,0.7,0.95,0.9,0,999,0.5,24,1.97,0.29,1.72
520,ESN: narma10,0.9599,0.85,0.0582,0.0941,0.0134252,0.0371865,1000,0.75,0.7,0.95,0,0,999,0.5,24,1.71,0.27,1.82
521,ESN: narma10,0.9628,0.8494,0.0553,0.092,0.012126,0.0355251,1000,0.75,0.7,0.95,0.1,0,999,0.5,24,1.99,0.27,1.82
522,ESN: narma10,0.9651,0.8529,0.0525,0.0904,0.0109433,0.0342795,1000,0.75,0.7,0.95,0.2,0,999,0.5,24,1.79,0.27,1.69
523,ESN: narma10,0.9434,0.8182,0.067,0.1021,0.0178033,0.0438036,1000,0.75,0.7,0.95,0.3,0,999,0.5,24,1.7,0.3,1.45
524,ESN: narma10,0.9687,0.8861,0.0488,0.0845,0.0094687,0.0299416,1000,0.75,0.7,0.95,0.4,0,999,0.5,24,1.27,0.35,1.14
525,ESN: narma10,0.9583,0.8681,0.0602,0.0917,0.0143928,0.0352706,1000,0.75,0.7,0.95,0.5,0,999,0.5,24,1.11,0.29,1.28
526,ESN: narma10,0.9553,0.8468,0.0598,0.0958,0.0142175,0.038551,1000,0.75,0.7,0.95,0.6,0,999,0.5,24,1.35,0.32,1.76
527,ESN: narma10,0.9614,0.831,0.0546,0.0947,0.0118408,0.03767,1000,0.75,0.7,0.95,0.7,0,999,0.5,24,1.47,0.28,1.77
528,ESN: narma10,0.9456,0.8594,0.068,0.0941,0.0183354,0.0371448,1000,0.75,0.7,0.95,0.8,0,999,0.5,24,1.53,0.3,1.8
529,ESN: narma10,0.9663,0.9004,0.0551,0.0826,0.0120442,0.0286446,1000,0.75,0.7,0.95,0.9,0,999,0.5,24,2.02,0.31,1.84
530,ESN: narma10,0.9775,0.9128,0.041,0.0728,0.0066855,0.0222472,1000,1,0.7,0.95,0,0,999,0.5,24,1.6,0.33,1.73
531,ESN: narma10,0.9797,0.9101,0.0391,0.0726,0.0060662,0.0221063,1000,1,0.7,0.95,0.1,0,999,0.5,24,1.65,0.33,1.79
532,ESN: narma10,0.9784,0.8995,0.0389,0.0751,0.0060143,0.0236806,1000,1,0.7,0.95,0.2,0,999,0.5,24,1.86,0.29,1.68
533,ESN: narma10,0.9673,0.8803,0.0493,0.0839,0.0096577,0.0295347,1000,1,0.7,0.95,0.3,0,999,0.5,24,2.02,0.43,1.43
534,ESN: narma10,0.9826,0.9244,0.035,0.0691,0.0048617,0.0200554,1000,1,0.7,0.95,0.4,0,999,0.5,24,1.8,0.3,1.08
535,ESN: narma10,0.9781,0.916,0.0419,0.073,0.0069647,0.02237,1000,1,0.7,0.95,0.5,0,999,0.5,24,1.49,0.31,1.18
536,ESN: narma10,0.9743,0.891,0.0436,0.0811,0.0075377,0.0276279,1000,1,0.7,0.95,0.6,0,999,0.5,24,1.29,0.26,1.82
537,ESN: narma10,0.9799,0.8933,0.0374,0.077,0.0055621,0.0249016,1000,1,0.7,0.95,0.7,0,999,0.5,24,1.26,0.42,1.79
538,ESN: narma10,0.9716,0.9124,0.0477,0.0737,0.0090174,0.0228321,1000,1,0.7,0.95,0.8,0,999,0.5,24,1.44,0.32,1.77
539,ESN: narma10,0.9791,0.9287,0.0405,0.0678,0.0065201,0.0193009,1000,1,0.7,0.95,0.9,0,999,0.5,24,1.77,0.3,1.84
540,ESN: narma10,0.9841,0.9271,0.0324,0.0649,0.004174,0.0176855,1000,1.5,0.7,0.95,0,0,999,0.5,24,1.84,0.3,1.77
541,ESN: narma10,0.9853,0.9163,0.0314,0.068,0.0039051,0.0194009,1000,1.5,0.7,0.95,0.1,0,999,0.5,24,1.94,0.3,1.82
542,ESN: narma10,0.9832,0.9041,0.0327,0.0716,0.0042545,0.021513,1000,1.5,0.7,0.95,0.2,0,999,0.5,24,1.83,0.4,1.57
543,ESN: narma10,0.9788,0.8885,0.0378,0.0786,0.0056847,0.0259026,1000,1.5,0.7,0.95,0.3,0,999,0.5,24,2.53,0.52,1.21
544,ESN: narma10,0.9867,0.9208,0.0293,0.0676,0.0034087,0.0191957,1000,1.5,0.7,0.95,0.4,0,999,0.5,24,1.81,0.3,1.33
545,ESN: narma10,0.9825,0.9157,0.0346,0.0698,0.0047474,0.0204542,1000,1.5,0.7,0.95,0.5,0,999,0.5,24,1.75,0.31,1.13
546,ESN: narma10,0.9823,0.9017,0.0344,0.0758,0.0046866,0.0241233,1000,1.5,0.7,0.95,0.6,0,999,0.5,24,1.22,0.32,1.89
547,ESN: narma10,0.9865,0.9127,0.0291,0.07,0.0033575,0.0205555,1000,1.5,0.7,0.95,0.7,0,999,0.5,24,1.17,0.32,1.68
548,ESN: narma10,0.9815,0.9189,0.036,0.0681,0.0051301,0.019463,1000,1.5,0.7,0.95,0.8,0,999,0.5,24,1.16,0.3,1.92
549,ESN: narma10,0.9811,0.9267,0.0355,0.0656,0.0049907,0.0180878,1000,1.5,0.7,0.95,0.9,0,999,0.5,24,1.45,0.29,2.04
550,ESN: narma10,0.9835,0.9078,0.0324,0.0715,0.0041735,0.0214414,1000,2,0.7,0.95,0,0,999,0.5,24,1.56,0.3,1.84
551,ESN: narma10,0.984,0.8939,0.0321,0.0749,0.0040926,0.0235801,1000,2,0.7,0.95,0.1,0,999,0.5,24,2.24,0.28,1.67
552,ESN: narma10,0.9828,0.8804,0.0327,0.0786,0.0042339,0.025906,1000,2,0.7,0.95,0.2,0,999,0.5,24,1.85,0.28,1.65
553,ESN: narma10,0.9796,0.8688,0.0363,0.0832,0.0052398,0.0290565,1000,2,0.7,0.95,0.3,0,999,0.5,24,1.81,0.32,1.3
554,ESN: narma10,0.984,0.8852,0.0316,0.0781,0.0039705,0.025619,1000,2,0.7,0.95,0.4,0,999,0.5,24,1.93,0.32,1.37
555,ESN: narma10,0.9806,0.8849,0.0355,0.0788,0.0049963,0.0260658,1000,2,0.7,0.95,0.5,0,999,0.5,24,1.77,0.32,1.3
556,ESN: narma10,0.9817,0.8877,0.0342,0.0795,0.0046476,0.0265347,1000,2,0.7,0.95,0.6,0,999,0.5,24,1.29,0.3,1.8
557,ESN: narma10,0.985,0.9038,0.0302,0.0724,0.0036165,0.0220284,1000,2,0.7,0.95,0.7,0,999,0.5,24,1.28,0.32,1.99
558,ESN: narma10,0.9813,0.9018,0.0351,0.0734,0.0048968,0.0226359,1000,2,0.7,0.95,0.8,0,999,0.5,24,1.3,0.33,2.0
559,ESN: narma10,0.9796,0.9085,0.0361,0.0718,0.0051856,0.021641,1000,2,0.7,0.95,0.9,0,999,0.5,24,1.79,0.33,2.06
560,ESN: narma10,0.2528,-0.1523,0.1631,0.1822,0.1056431,0.1393188,1000,0.1,0.8,0.95,0,0,999,0.5,24,1.78,0.27,1.83
561,ESN: narma10,0.2493,-0.1554,0.1634,0.1831,0.1060201,0.1406776,1000,0.1,0.8,0.95,0.1,0,999,0.5,24,2.02,0.3,1.75
562,ESN: narma10,0.2438,-0.1439,0.1637,0.1819,0.1063969,0.1389358,1000,0.1,0.8,0.95,0.2,0,999,0.5,24,2.12,0.32,1.57
563,ESN: narma10,0.2437,-0.1492,0.1636,0.1821,0.1062611,0.1391519,1000,0.1,0.8,0.95,0.3,0,999,0.5,24,1.93,0.31,1.51
564,ESN: narma10,0.2503,-0.1403,0.1635,0.1834,0.1061197,0.1411649,1000,0.1,0.8,0.95,0.4,0,999,0.5,24,2.32,0.38,1.29
565,ESN: narma10,0.2348,-0.1578,0.164,0.1817,0.1067539,0.1385352,1000,0.1,0.8,0.95,0.5,0,999,0.5,24,1.89,0.29,1.39
566,ESN: narma10,0.2404,-0.1448,0.1638,0.182,0.1064896,0.1389864,1000,0.1,0.8,0.95,0.6,0,999,0.5,24,1.05,0.32,1.33
567,ESN: narma10,0.2723,-0.142,0.1622,0.183,0.1044406,0.1406475,1000,0.1,0.8,0.95,0.7,0,999,0.5,24,1.06,0.3,1.73
568,ESN: narma10,0.2216,-0.1458,0.165,0.1823,0.1080202,0.1395085,1000,0.1,0.8,0.95,0.8,0,999,0.5,24,1.11,0.3,1.93
569,ESN: narma10,0.247,-0.1531,0.1633,0.1809,0.1058584,0.1373849,1000,0.1,0.8,0.95,0.9,0,999,0.5,24,1.68,0.3,1.92
570,ESN: narma10,0.3232,-0.1118,0.1591,0.1802,0.1005191,0.1362715,1000,0.25,0.8,0.95,0,0,999,0.5,24,1.82,0.29,1.75
571,ESN: narma10,0.3312,-0.1083,0.1587,0.18,0.0999244,0.1360523,1000,0.25,0.8,0.95,0.1,0,999,0.5,24,1.81,0.32,1.58
572,ESN: narma10,0.3343,-0.0798,0.1585,0.1789,0.099702,0.1343264,1000,0.25,0.8,0.95,0.2,0,999,0.5,24,1.96,0.33,1.85
573,ESN: narma10,0.3232,-0.0979,0.1591,0.1794,0.1005181,0.1351511,1000,0.25,0.8,0.95,0.3,0,999,0.5,24,1.86,0.3,1.7
574,ESN: narma10,0.3537,-0.0876,0.1573,0.179,0.0982592,0.1344541,1000,0.25,0.8,0.95,0.4,0,999,0.5,24,1.76,0.29,1.68
575,ESN: narma10,0.3286,-0.106,0.1588,0.1782,0.100143,0.1333644,1000,0.25,0.8,0.95,0.5,0,999,0.5,24,1.89,0.31,1.62
576,ESN: narma10,0.3417,-0.0893,0.1581,0.1782,0.0991847,0.1332981,1000,0.25,0.8,0.95,0.6,0,999,0.5,24,1.56,0.36,1.3
577,ESN: narma10,0.3605,-0.0808,0.1569,0.1795,0.0976732,0.1352281,1000,0.25,0.8,0.95,0.7,0,999,0.5,24,1.22,0.37,1.41
578,ESN: narma10,0.3022,-0.1091,0.1604,0.1794,0.1020621,0.1351357,1000,0.25,0.8,0.95,0.8,0,999,0.5,24,1.27,0.31,1.99
579,ESN: narma10,0.3538,-0.0827,0.1575,0.1764,0.0984742,0.1306549,1000,0.25,0.8,0.95,0.9,0,999,0.5,24,1.64,0.27,1.69
580,ESN: narma10,0.7966,0.4288,0.117,0.1506,0.0543152,0.0952396,1000,0.5,0.8,0.95,0,0,999,0.5,24,1.82,0.32,1.9
581,ESN: narma10,0.8212,0.5017,0.1121,0.1451,0.0498698,0.0883676,1000,0.5,0.8,0.95,0.1,0,999,0.5,24,1.89,0.32,1.7
582,ESN: narma10,0.8083,0.5058,0.1125,0.1452,0.0502134,0.0885481,1000,0.5,0.8,0.95,0.2,0,999,0.5,24,2.55,0.42,1.63
583,ESN: narma10,0.8035,0.5027,0.115,0.1458,0.0525004,0.0892335,1000,0.5,0.8,0.95,0.3,0,999,0.5,24,1.85,0.32,1.81
584,ESN: narma10,0.854,0.5589,0.1047,0.1405,0.0435072,0.082853,1000,0.5,0.8,0.95,0.4,0,999,0.5,24,1.79,0.32,1.76
585,ESN: narma10,0.8082,0.5451,0.1146,0.1425,0.0521603,0.0852803,1000,0.5,0.8,0.95,0.5,0,999,0.5,24,1.86,0.31,1.83
586,ESN: narma10,0.8307,0.568,0.111,0.14,0.0488793,0.0822291,1000,0.5,0.8,0.95,0.6,0,999,0.5,24,1.78,0.32,1.31
587,ESN: narma10,0.8257,0.5162,0.1095,0.143,0.0476343,0.085899,1000,0.5,0.8,0.95,0.7,0,999,0.5,24,1.54,0.38,1.12
588,ESN: narma10,0.7928,0.5823,0.1173,0.1396,0.0545868,0.0818214,1000,0.5,0.8,0.95,0.8,0,999,0.5,24,1.21,0.32,1.39
589,ESN: narma10,0.8054,0.5576,0.1169,0.1419,0.0542783,0.0844686,1000,0.5,0.8,0.95,0.9,0,999,0.5,24,1.44,0.3,1.82
590,ESN: narma10,0.9427,0.8016,0.0696,0.1065,0.0192214,0.0475907,1000,0.75,0.8,0.95,0,0,999,0.5,24,1.68,0.39,1.83
591,ESN: narma10,0.9454,0.8116,0.0669,0.103,0.017774,0.0445095,1000,0.75,0.8,0.95,0.1,0,999,0.5,24,1.66,0.36,1.89
592,ESN: narma10,0.9296,0.7479,0.072,0.1131,0.0205622,0.053662,1000,0.75,0.8,0.95,0.2,0,999,0.5,24,1.69,0.35,2.01
593,ESN: narma10,0.9334,0.7904,0.0721,0.1082,0.0206128,0.0491104,1000,0.75,0.8,0.95,0.3,0,999,0.5,24,1.86,0.29,1.86
594,ESN: narma10,0.9516,0.8109,0.0623,0.1028,0.0154175,0.0443567,1000,0.75,0.8,0.95,0.4,0,999,0.5,24,1.86,0.3,1.76
595,ESN: narma10,0.9362,0.8295,0.0717,0.1011,0.0204016,0.0428668,1000,0.75,0.8,0.95,0.5,0,999,0.5,24,1.91,0.31,1.69
596,ESN: narma10,0.9401,0.8274,0.0691,0.1,0.0189579,0.0419535,1000,0.75,0.8,0.95,0.6,0,999,0.5,24,2.01,0.3,1.2
597,ESN: narma10,0.9488,0.8036,0.0649,0.1024,0.0166989,0.0440612,1000,0.75,0.8,0.95,0.7,0,999,0.5,24,1.75,0.3,1.18
598,ESN: narma10,0.9365,0.8622,0.0716,0.093,0.0203748,0.0363013,1000,0.75,0.8,0.95,0.8,0,999,0.5,24,1.31,0.31,1.14
599,ESN: narma10,0.9331,0.8299,0.0754,0.1021,0.0225757,0.0437609,1000,0.75,0.8,0.95,0.9,0,999,0.5,24,1.19,0.35,1.69
600,ESN: narma10,0.9725,0.9018,0.0463,0.0793,0.0085257,0.0264118,1000,1,0.8,0.95,0,0,999,0.5,24,1.23,0.32,1.91
601,ESN: narma10,0.9736,0.8917,0.0454,0.0805,0.0081727,0.0272163,1000,1,0.8,0.95,0.1,0,999,0.5,24,1.22,0.31,2.01
602,ESN: narma10,0.9602,0.8228,0.0529,0.0967,0.0111018,0.0392848,1000,1,0.8,0.95,0.2,0,999,0.5,24,1.47,0.36,1.94
603,ESN: narma10,0.9677,0.8827,0.0494,0.0848,0.0097026,0.0301791,1000,1,0.8,0.95,0.3,0,999,0.5,24,1.76,0.35,1.7
604,ESN: narma10,0.9741,0.8831,0.0437,0.0823,0.0075752,0.0284229,1000,1,0.8,0.95,0.4,0,999,0.5,24,2.89,0.36,1.4
605,ESN: narma10,0.9669,0.897,0.0505,0.0798,0.0101086,0.0267563,1000,1,0.8,0.95,0.5,0,999,0.5,24,1.85,0.34,1.78
606,ESN: narma10,0.9672,0.898,0.0492,0.0781,0.0096084,0.0256384,1000,1,0.8,0.95,0.6,0,999,0.5,24,2.71,0.31,1.38
607,ESN: narma10,0.974,0.8821,0.0443,0.0804,0.0078072,0.0271411,1000,1,0.8,0.95,0.7,0,999,0.5,24,1.84,0.27,1.45
608,ESN: narma10,0.9687,0.9205,0.049,0.0695,0.0095294,0.020277,1000,1,0.8,0.95,0.8,0,999,0.5,24,1.75,0.44,1.27
609,ESN: narma10,0.9632,0.8976,0.0546,0.0812,0.0118196,0.0276576,1000,1,0.8,0.95,0.9,0,999,0.5,24,1.23,0.34,1.48
610,ESN: narma10,0.9831,0.9303,0.0336,0.0655,0.0044801,0.018018,1000,1.5,0.8,0.95,0,0,999,0.5,24,1.32,0.32,1.75
611,ESN: narma10,0.9825,0.9126,0.0346,0.0711,0.0047422,0.0212276,1000,1.5,0.8,0.95,0.1,0,999,0.5,24,1.22,0.32,1.94
612,ESN: narma10,0.9744,0.8669,0.0408,0.0848,0.0066208,0.0301825,1000,1.5,0.8,0.95,0.2,0,999,0.5,24,1.42,0.3,1.81
613,ESN: narma10,0.9833,0.9182,0.034,0.0704,0.0045878,0.020802,1000,1.5,0.8,0.95,0.3,0,999,0.5,24,1.7,0.3,1.58
614,ESN: narma10,0.9844,0.9166,0.032,0.0691,0.0040716,0.0200228,1000,1.5,0.8,0.95,0.4,0,999,0.5,24,1.77,0.3,1.55
615,ESN: narma10,0.9789,0.9155,0.0376,0.0695,0.0056243,0.0203002,1000,1.5,0.8,0.95,0.5,0,999,0.5,24,2.0,0.31,1.55
616,ESN: narma10,0.9797,0.9198,0.0364,0.0676,0.0052692,0.0191752,1000,1.5,0.8,0.95,0.6,0,999,0.5,24,1.98,0.3,1.34
617,ESN: narma10,0.9846,0.9241,0.0319,0.064,0.0040305,0.0171933,1000,1.5,0.8,0.95,0.7,0,999,0.5,24,1.98,0.32,1.58
618,ESN: narma10,0.9826,0.9322,0.0344,0.0615,0.0047032,0.015861,1000,1.5,0.8,0.95,0.8,0,999,0.5,24,1.74,0.33,1.48
619,ESN: narma10,0.9775,0.9185,0.0401,0.0702,0.0063978,0.0206794,1000,1.5,0.8,0.95,0.9,0,999,0.5,24,1.26,0.35,1.37
620,ESN: narma10,0.983,0.9166,0.0327,0.0689,0.0042448,0.0199483,1000,2,0.8,0.95,0,0,999,0.5,24,1.13,0.33,1.49
621,ESN: narma10,0.9796,0.8926,0.0361,0.0764,0.0051649,0.0244843,1000,2,0.8,0.95,0.1,0,999,0.5,24,1.22,0.31,1.69
622,ESN: narma10,0.9774,0.8681,0.0378,0.0836,0.0056567,0.02935,1000,2,0.8,0.95,0.2,0,999,0.5,24,1.3,0.35,1.86
623,ESN: narma10,0.9843,0.9002,0.0321,0.0742,0.0040914,0.0231358,1000,2,0.8,0.95,0.3,0,999,0.5,24,1.77,0.31,1.59
624,ESN: narma10,0.984,0.9045,0.0316,0.0728,0.0039551,0.0222485,1000,2,0.8,0.95,0.4,0,999,0.5,24,1.61,0.29,1.53
625,ESN: narma10,0.9794,0.9043,0.0362,0.0719,0.0051893,0.0217248,1000,2,0.8,0.95,0.5,0,999,0.5,24,1.82,0.32,1.63
626,ESN: narma10,0.9801,0.9031,0.0352,0.0728,0.0049256,0.0222245,1000,2,0.8,0.95,0.6,0,999,0.5,24,1.77,0.35,1.58
627,ESN: narma10,0.9867,0.9255,0.029,0.063,0.0033473,0.0166692,1000,2,0.8,0.95,0.7,0,999,0.5,24,1.76,0.37,1.27
628,ESN: narma10,0.9835,0.9154,0.0324,0.0677,0.0041783,0.0192446,1000,2,0.8,0.95,0.8,0,999,0.5,24,1.67,0.37,1.57
629,ESN: narma10,0.9791,0.9101,0.0374,0.0717,0.0055544,0.0215948,1000,2,0.8,0.95,0.9,0,999,0.5,24,1.55,0.34,1.21
630,ESN: narma10,0.2056,-0.1457,0.1658,0.1821,0.1090942,0.139148,1000,0.1,0.9,0.95,0,0,999,0.5,24,1.36,0.3,1.29
631,ESN: narma10,0.2041,-0.1503,0.1661,0.1828,0.1094949,0.1402363,1000,0.1,0.9,0.95,0.1,0,999,0.5,24,1.26,0.33,1.46
632,ESN: narma10,0.2067,-0.1424,0.1657,0.1814,0.1089497,0.1381399,1000,0.1,0.9,0.95,0.2,0,999,0.5,24,1.23,0.3,1.58
633,ESN: narma10,0.2254,-0.1515,0.1644,0.181,0.1072328,0.1374579,1000,0.1,0.9,0.95,0.3,0,999,0.5,24,1.6,0.29,1.54
634,ESN: narma10,0.2387,-0.1488,0.164,0.1828,0.1068085,0.1402171,1000,0.1,0.9,0.95,0.4,0,999,0.5,24,1.61,0.34,1.53
635,ESN: narma10,0.2049,-0.1467,0.1655,0.1812,0.1087771,0.1378051,1000,0.1,0.9,0.95,0.5,0,999,0.5,24,1.59,0.31,1.67
636,ESN: narma10,0.2112,-0.1461,0.1653,0.1816,0.1084331,0.1384494,1000,0.1,0.9,0.95,0.6,0,999,0.5,24,1.65,0.32,1.59
637,ESN: narma10,0.248,-0.1368,0.1634,0.1814,0.1059351,0.1381893,1000,0.1,0.9,0.95,0.7,0,999,0.5,24,1.55,0.34,1.74
638,ESN: narma10,0.2374,-0.1638,0.1637,0.181,0.10643,0.1374767,1000,0.1,0.9,0.95,0.8,0,999,0.5,24,1.54,0.33,1.7
639,ESN: narma10,0.2236,-0.1643,0.1643,0.1805,0.107169,0.136753,1000,0.1,0.9,0.95,0.9,0,999,0.5,24,1.69,0.31,1.29
640,ESN: narma10,0.2676,-0.1457,0.1623,0.1821,0.1046058,0.1391315,1000,0.25,0.9,0.95,0,0,999,0.5,24,1.54,0.34,1.33
641,ESN: narma10,0.2643,-0.1393,0.1626,0.1818,0.1049424,0.1386786,1000,0.25,0.9,0.95,0.1,0,999,0.5,24,1.41,0.33,1.19
642,ESN: narma10,0.2659,-0.1292,0.1624,0.1807,0.1047122,0.137091,1000,0.25,0.9,0.95,0.2,0,999,0.5,24,1.26,0.3,1.59
643,ESN: narma10,0.2695,-0.1377,0.1622,0.1813,0.104444,0.1380452,1000,0.25,0.9,0.95,0.3,0,999,0.5,24,1.5,0.3,1.62
644,ESN: narma10,0.2701,-0.143,0.1624,0.1832,0.1046468,0.1409539,1000,0.25,0.9,0.95,0.4,0,999,0.5,24,1.51,0.32,1.57
645,ESN: narma10,0.2529,-0.1436,0.1632,0.1816,0.1056802,0.1384912,1000,0.25,0.9,0.95,0.5,0,999,0.5,24,1.57,0.32,1.69
646,ESN: narma10,0.256,-0.1415,0.163,0.1816,0.1054509,0.138497,1000,0.25,0.9,0.95,0.6,0,999,0.5,24,1.56,0.34,1.83
647,ESN: narma10,0.2982,-0.115,0.1606,0.1803,0.1023852,0.1364096,1000,0.25,0.9,0.95,0.7,0,999,0.5,24,1.56,0.32,1.92
648,ESN: narma10,0.2846,-0.1436,0.1613,0.1798,0.1032143,0.1357056,1000,0.25,0.9,0.95,0.8,0,999,0.5,24,1.59,0.33,1.58
649,ESN: narma10,0.2805,-0.144,0.1615,0.1798,0.1034774,0.1357015,1000,0.25,0.9,0.95,0.9,0,999,0.5,24,1.71,0.31,1.38
650,ESN: narma10,0.5503,0.1149,0.1445,0.1683,0.0828721,0.1188578,1000,0.5,0.9,0.95,0,0,999,0.5,24,1.69,0.31,1.32
651,ESN: narma10,0.6147,0.198,0.1404,0.164,0.0782577,0.1129204,1000,0.5,0.9,0.95,0.1,0,999,0.5,24,1.51,0.36,1.26
652,ESN: narma10,0.5776,0.1917,0.1427,0.1646,0.0808626,0.1137297,1000,0.5,0.9,0.95,0.2,0,999,0.5,24,1.32,0.32,1.33
653,ESN: narma10,0.5311,0.1356,0.1462,0.1678,0.0848368,0.1181964,1000,0.5,0.9,0.95,0.3,0,999,0.5,24,1.31,0.3,1.71
654,ESN: narma10,0.5261,0.0432,0.1464,0.1719,0.0851219,0.1240557,1000,0.5,0.9,0.95,0.4,0,999,0.5,24,1.26,0.32,1.54
655,ESN: narma10,0.5165,0.0884,0.1468,0.1698,0.0854918,0.1210049,1000,0.5,0.9,0.95,0.5,0,999,0.5,24,1.6,0.31,1.91
656,ESN: narma10,0.4905,0.0728,0.1486,0.1703,0.0876432,0.1216948,1000,0.5,0.9,0.95,0.6,0,999,0.5,24,1.58,0.33,1.85
657,ESN: narma10,0.6572,0.2845,0.136,0.16,0.073422,0.1074551,1000,0.5,0.9,0.95,0.7,0,999,0.5,24,1.79,0.32,1.85
658,ESN: narma10,0.549,0.1292,0.1455,0.1666,0.0840777,0.1165184,1000,0.5,0.9,0.95,0.8,0,999,0.5,24,1.57,0.31,1.84
659,ESN: narma10,0.5367,0.079,0.1469,0.169,0.0856391,0.1199365,1000,0.5,0.9,0.95,0.9,0,999,0.5,24,1.88,0.28,1.4
660,ESN: narma10,0.8325,0.5862,0.1074,0.1365,0.0458162,0.0782464,1000,0.75,0.9,0.95,0,0,999,0.5,24,1.81,0.28,1.33
661,ESN: narma10,0.8695,0.6594,0.1006,0.1301,0.040144,0.0711007,1000,0.75,0.9,0.95,0.1,0,999,0.5,24,1.87,0.3,1.17
662,ESN: narma10,0.8477,0.6227,0.1048,0.1341,0.0436031,0.0754851,1000,0.75,0.9,0.95,0.2,0,999,0.5,24,1.59,0.31,1.15
663,ESN: narma10,0.8315,0.6063,0.1103,0.1364,0.0483063,0.0781215,1000,0.75,0.9,0.95,0.3,0,999,0.5,24,1.39,0.33,1.76
664,ESN: narma10,0.8057,0.4722,0.1135,0.1473,0.0511771,0.0910888,1000,0.75,0.9,0.95,0.4,0,999,0.5,24,1.32,0.32,1.71
665,ESN: narma10,0.808,0.5313,0.1124,0.1423,0.0501661,0.0850587,1000,0.75,0.9,0.95,0.5,0,999,0.5,24,1.46,0.28,1.83
666,ESN: narma10,0.7849,0.5008,0.1171,0.145,0.0543953,0.088243,1000,0.75,0.9,0.95,0.6,0,999,0.5,24,1.5,0.29,1.86
667,ESN: narma10,0.8863,0.7181,0.095,0.123,0.035795,0.0634872,1000,0.75,0.9,0.95,0.7,0,999,0.5,24,1.54,0.32,1.87
668,ESN: narma10,0.7869,0.529,0.1176,0.1432,0.0549075,0.0860882,1000,0.75,0.9,0.95,0.8,0,999,0.5,24,1.82,0.35,1.66
669,ESN: narma10,0.8111,0.5352,0.1158,0.1432,0.0532562,0.0860591,1000,0.75,0.9,0.95,0.9,0,999,0.5,24,1.91,0.33,1.42
670,ESN: narma10,0.9135,0.7822,0.0798,0.1083,0.0253013,0.0492308,1000,1,0.9,0.95,0,0,999,0.5,24,1.91,0.3,1.49
671,ESN: narma10,0.931,0.8108,0.0738,0.1044,0.0216033,0.0457179,1000,1,0.9,0.95,0.1,0,999,0.5,24,1.98,0.28,1.34
672,ESN: narma10,0.9272,0.7841,0.0757,0.1089,0.0227344,0.0497795,1000,1,0.9,0.95,0.2,0,999,0.5,24,1.32,0.32,1.31
673,ESN: narma10,0.9256,0.7951,0.0798,0.1081,0.0252654,0.0490776,1000,1,0.9,0.95,0.3,0,999,0.5,24,1.26,0.34,1.96
674,ESN: narma10,0.9032,0.7159,0.0851,0.1207,0.0287159,0.0611568,1000,1,0.9,0.95,0.4,0,999,0.5,24,1.31,0.3,1.77
675,ESN: narma10,0.9095,0.7571,0.0832,0.1145,0.0274747,0.0550546,1000,1,0.9,0.95,0.5,0,999,0.5,24,1.4,0.32,1.85
676,ESN: narma10,0.8974,0.717,0.0883,0.1197,0.0309814,0.0601644,1000,1,0.9,0.95,0.6,0,999,0.5,24,1.55,0.28,1.86
677,ESN: narma10,0.9432,0.8491,0.0677,0.0956,0.0181836,0.0384017,1000,1,0.9,0.95,0.7,0,999,0.5,24,1.84,0.3,1.58
