reservoir_name,reservoir_E,train_ridge_score,train_cor,train_r2,train_rmse,train_nmse,test_ridge_score,test_cor,test_r2,test_rmse,test_nmse,washout_data,learnmodel_time,testing_time,E,pred_tp,temporal_cor,temporal_r2,ridge_train_cor,ridge_train_r2,ridge_train_score,ridge_train_rmse,ridge_train_nmse,ridge_test_cor,ridge_test_r2,ridge_test_rmse,ridge_test_nmse
Tetrahymena Reservoir,6,0.4592,0.6777,0.4592,0.622972,0.42927,-0.2852,0.5037,0.2537,1.142624,1.134392,0,0.0,0.0,6,74,-0.022710114541104102,0.000515749302470068,0.2797914574272491,0.07828325964926414,0.2797914574272491,0.8132650652449257,0.7315748513492646,0.022710114541103967,0.0005157493024700618,1.3916704701128924,1.6827868223955058
Tetrahymena Reservoir,6,0.4772,0.6909,0.4773,0.61295,0.4152,-0.2728,0.5114,0.2615,1.137075,1.123399,0,0.0,0.0,6,75,-0.039801828575734076,0.0015841855579721217,0.296260126670633,0.08777006265489952,0.296260126670633,0.8096968872484345,0.7245249438357763,0.039801828575734,0.0015841855579721157,1.3954742813423062,1.6919984157789691
Tetrahymena Reservoir,6,0.4904,0.7003,0.4904,0.605853,0.404499,-0.2602,0.5301,0.281,1.129349,1.109636,0,0.0,0.0,6,76,-0.06112490802930714,0.0037362543815912565,0.30876375793216526,0.09533505821239274,0.30876375793216526,0.8071905448607201,0.7180183589510012,0.06112490802930708,0.0037362543815912495,1.3984485200018295,1.7014420618833175
Tetrahymena Reservoir,6,0.5039,0.7099,0.5039,0.59834,0.39354,-0.2469,0.5486,0.3009,1.121328,1.095368,0,0.0,0.0,6,77,-0.08288896191254662,0.006870580006939604,0.3205063067027067,0.10272429263620948,0.3205063067027067,0.8046719047667875,0.7117556840636668,0.08288896191254681,0.006870580006939637,1.4006112364762824,1.7089524003711913
Tetrahymena Reservoir,6,0.5205,0.7215,0.5206,0.588572,0.380724,-0.2359,0.555,0.308,1.116369,1.085702,0,0.0,0.0,6,78,-0.10081015995603974,0.010162688350362319,0.3349008842241302,0.11215860225410428,0.3349008842241302,0.8008968441927679,0.70496012115805,0.10081015995603973,0.010162688350362317,1.4021697121559522,1.71275765690468
Tetrahymena Reservoir,6,0.5343,0.731,0.5344,0.580325,0.370151,-0.2219,0.5657,0.32,1.110021,1.073389,0,0.0,0.0,6,79,-0.11932329601992445,0.014238048973058517,0.34850664622266586,0.12145688246137037,0.34850664622266586,0.7970906940702852,0.6983142013679625,0.11932329601992424,0.014238048973058467,1.4028267711059361,1.7143632349113012
Tetrahymena Reservoir,6,0.5453,0.7385,0.5454,0.573872,0.36132,-0.2119,0.5809,0.3374,1.103385,1.061994,0,0.0,0.0,6,80,-0.14244722605868423,0.02029121221181389,0.35843687584100486,0.12847699396265994,0.35843687584100486,0.7944783937704493,0.6925107090942226,0.14244722605868435,0.02029121221181392,1.4027684649066952,1.7164847722871988
Tetrahymena Reservoir,6,0.5551,0.7451,0.5551,0.568046,0.353442,-0.203,0.5952,0.3542,1.097269,1.051647,0,0.0,0.0,6,81,-0.1660962903027585,0.027587977652338225,0.3680448686608662,0.13545702534759427,0.3680448686608662,0.7918253450410161,0.6867669368212916,0.16609629030275844,0.027587977652338207,1.4021559073571954,1.7172616316298475
Tetrahymena Reservoir,6,0.5639,0.751,0.564,0.562548,0.346839,-0.1895,0.6064,0.3678,1.091061,1.039782,0,0.0,0.0,6,82,-0.18593640297822858,0.03457234595248221,0.38040875352579767,0.1447108197590511,0.38040875352579767,0.7878147567506137,0.6802314362217134,0.1859364029782285,0.03457234595248218,1.4008488358688382,1.7140615059960063
Tetrahymena Reservoir,6,0.5716,0.7561,0.5717,0.557669,0.341102,-0.1731,0.6189,0.383,1.083513,1.025445,0,0.0,0.0,6,83,-0.20607780144141682,0.04246806024692802,0.39237922134020786,0.15396145333954783,0.39237922134020786,0.7837342216896002,0.6737043242446471,0.20607780144141688,0.04246806024692804,1.3989648333852844,1.7094541215153598
Tetrahymena Reservoir,6,0.577,0.7596,0.5771,0.55446,0.336783,-0.1626,0.6333,0.401,1.076606,1.013763,0,0.0,0.0,6,84,-0.23006710768111757,0.05293087403675495,0.40160062779802785,0.1612830642477701,0.40160062779802785,0.7807301112485932,0.6677476977053106,0.23006710768111738,0.05293087403675486,1.3972337471696386,1.707499440982621
Tetrahymena Reservoir,6,0.5824,0.7632,0.5824,0.551196,0.332431,-0.1539,0.6465,0.4179,1.070476,1.003593,0,0.0,0.0,6,85,-0.25376517591171016,0.0643967645055012,0.41095387333354555,0.1688830860078438,0.41095387333354555,0.7775770720338288,0.6615716462904255,0.2537651759117101,0.06439676450550118,1.3954927899044685,1.7055282897650665
Tetrahymena Reservoir,6,0.5915,0.7691,0.5916,0.545204,0.325586,-0.1437,0.6504,0.4231,1.065721,0.994696,0,0.0,0.0,6,86,-0.2729805000418144,0.07451835340307904,0.42272998400361567,0.17870063937569716,0.42272998400361567,0.7730649746555981,0.654604238155396,0.2729805000418144,0.07451835340307904,1.3930432393630705,1.6995460144194947
Tetrahymena Reservoir,6,0.5987,0.7738,0.5987,0.540461,0.320283,-0.1288,0.6597,0.4352,1.05877,0.981764,0,0.0,0.0,6,87,-0.2915151948552352,0.08498110883148574,0.43434558413305785,0.18865608645588725,0.43434558413305785,0.7684572907443352,0.6475079917797116,0.29151519485523536,0.08498110883148584,1.3905801587620914,1.6935412933876022
Tetrahymena Reservoir,6,0.6029,0.7765,0.603,0.537833,0.316845,-0.12,0.6723,0.452,1.052578,0.971621,0,0.0,0.0,6,88,-0.3125705831968608,0.0977003694800257,0.4439369535226198,0.1970800187029447,0.4439369535226198,0.7647965345480598,0.640683067395641,0.31257058319686093,0.09770036948002576,1.3892765254127328,1.6926421785147028
Tetrahymena Reservoir,6,0.6064,0.7787,0.6064,0.53573,0.314043,-0.1107,0.685,0.4692,1.046124,0.961039,0,0.0,0.0,6,89,-0.33241376516905285,0.11049891127386621,0.453547027512453,0.2057049061653818,0.453547027512453,0.7610146304256898,0.6336999476681269,0.33241376516905274,0.11049891127386614,1.3883069553584257,1.6925657419195517
Tetrahymena Reservoir,6,0.6118,0.7822,0.6119,0.532068,0.310092,-0.0972,0.6927,0.4799,1.039741,0.949347,0,0.0,0.0,6,90,-0.34731705231732335,0.12062913483039432,0.4648447450233757,0.21608063697584717,0.4648447450233757,0.7561187185631661,0.6262331060017235,0.34731705231732346,0.1206291348303944,1.3866195767796374,1.6884538795634372
Tetrahymena Reservoir,6,0.6163,0.7851,0.6164,0.529029,0.306885,-0.0865,0.6995,0.4893,1.034665,0.940101,0,0.0,0.0,6,91,-0.3610587077214377,0.1303633904214746,0.4756396521373424,0.22623307868533207,0.4756396521373424,0.7512953658925078,0.6189247909695704,0.36105870772143794,0.13036339042147474,1.3851426412570953,1.6848589361882633
Tetrahymena Reservoir,6,0.6178,0.786,0.6178,0.528204,0.305715,-0.083,0.7078,0.501,1.031024,0.934624,0,0.0,0.0,6,92,-0.3764577891381477,0.14172046700278207,0.4847592788203166,0.23499155840239347,0.4847592788203166,0.7472528086339664,0.6118538046524179,0.3764577891381477,0.14172046700278207,1.3852780549704544,1.687224856488252
Tetrahymena Reservoir,6,0.6184,0.7864,0.6184,0.527981,0.305193,-0.0809,0.7152,0.5115,1.028019,0.930311,0,0.0,0.0,6,93,-0.3908263848421596,0.15274526308879183,0.4937116666132759,0.2437512097500585,0.4937116666132759,0.7432320859067648,0.6047654579759709,0.3908263848421599,0.1527452630887921,1.3857587457715628,1.6904457103894526
Tetrahymena Reservoir,6,0.6225,0.789,0.6226,0.525134,0.30228,-0.0806,0.7131,0.5085,1.027865,0.930032,0,0.0,0.0,6,94,-0.4015864656559078,0.1612716893980036,0.5031120971276001,0.2531217822761317,0.5031120971276001,0.7386509041122381,0.5980646235081228,0.4015864656559077,0.16127168939800354,1.384645759755659,1.6877314040321914
Tetrahymena Reservoir,6,0.6228,0.7892,0.6229,0.524973,0.302417,-0.0763,0.7156,0.5121,1.025847,0.926385,0,0.0,0.0,6,95,-0.4120651397748168,0.1697976794176393,0.5120057220329511,0.26214985939448365,0.5120057220329511,0.7342580335620221,0.5916023571312861,0.4120651397748165,0.16979767941763907,1.3835251689248698,1.6850007546541306
Tetrahymena Reservoir,6,0.6218,0.7886,0.6219,0.525816,0.303231,-0.082,0.7171,0.5143,1.026669,0.928865,0,0.0,0.0,6,96,-0.42486327735312823,0.18050880444324116,0.5197266076488087,0.27011574669813876,0.5197266076488087,0.7304436649636893,0.5851674099022185,0.42486327735312857,0.18050880444324144,1.3838359489451706,1.6875659711777418
Tetrahymena Reservoir,6,0.6196,0.7872,0.6197,0.527379,0.304933,-0.0904,0.717,0.5141,1.028821,0.933634,0,0.0,0.0,6,97,-0.43786249969138097,0.1917235686359846,0.5271316310253185,0.27786775642741246,0.5271316310253185,0.7266582243702424,0.5789201222350806,0.43786249969138086,0.1917235686359845,1.3838283721247038,1.6891233779167139
Tetrahymena Reservoir,6,0.6198,0.7873,0.6199,0.527315,0.305184,-0.0973,0.7118,0.5067,1.0321,0.939595,0,0.0,0.0,6,98,-0.44934268931571864,0.20190885244148243,0.5346711931230248,0.28587328475559887,0.5346711931230248,0.7227020870684645,0.5732456135164586,0.44934268931571847,0.2019088524414823,1.3816012361879297,1.6836907964752876
Tetrahymena Reservoir,6,0.6161,0.785,0.6162,0.529918,0.308586,-0.1039,0.7094,0.5032,1.035203,0.945253,0,0.0,0.0,6,99,-0.46186594000833536,0.21332014653978323,0.5415628712123961,0.29329034347581434,0.5415628712123961,0.7189717193384237,0.5680455861298637,0.4618659400083359,0.21332014653978376,1.378602490500462,1.6763898748567627
Tetrahymena Reservoir,6,0.6124,0.7827,0.6126,0.532495,0.311491,-0.1186,0.7051,0.4972,1.0403,0.955346,0,0.0,0.0,6,100,-0.47706180610676724,0.22758796684585078,0.5481311407509637,0.30044774746095276,0.5481311407509637,0.71542030702816,0.5622597751870853,0.4770618061067676,0.22758796684585114,1.3770296808998397,1.6739013567217027
Tetrahymena Reservoir,6,0.6082,0.78,0.6083,0.535391,0.314888,-0.1336,0.7005,0.4906,1.045744,0.965884,0,0.0,0.0,6,101,-0.49318166491635207,0.243228154609665,0.5543724007055096,0.3073287586639901,0.5543724007055096,0.7118930938944508,0.5567292607004474,0.49318166491635224,0.24322815460966513,1.3746977077100677,1.6691241178346876
Tetrahymena Reservoir,6,0.6031,0.7767,0.6032,0.53894,0.31942,-0.1447,0.6941,0.4817,1.050818,0.975279,0,0.0,0.0,6,102,-0.5087547714182048,0.2588314174407898,0.5600695644298015,0.31367791700058756,0.5600695644298015,0.7087013706637837,0.5523429929127857,0.5087547714182044,0.25883141744078936,1.3696762050501587,1.6569524190859335
Tetrahymena Reservoir,6,0.5979,0.7733,0.5981,0.542533,0.323992,-0.1554,0.688,0.4734,1.055707,0.984376,0,0.0,0.0,6,103,-0.5250176890127818,0.27564357377632204,0.5653159490526273,0.3195821222532727,0.5653159490526273,0.7057688231898125,0.5482862324983753,0.5250176890127819,0.27564357377632215,1.3641654550597277,1.643646089345835
Tetrahymena Reservoir,6,0.592,0.7695,0.5921,0.546549,0.328806,-0.1742,0.6811,0.464,1.062781,0.998016,0,0.0,0.0,6,104,-0.5431541854083829,0.295016469126644,0.5700332824590719,0.32493794311106405,0.5700332824590719,0.7029856754572972,0.5439705053770904,0.543154185408383,0.2950164691266441,1.3599638926101894,1.634198452071921
Tetrahymena Reservoir,6,0.5848,0.7648,0.5849,0.551317,0.334619,-0.1923,0.6745,0.4549,1.069656,1.011132,0,0.0,0.0,6,105,-0.5613577559939623,0.3151225302145769,0.5741649379544861,0.3296653759762789,0.5741649379544861,0.700478581857865,0.5401791129850582,0.5613577559939618,0.3151225302145763,1.3553356260162548,1.6233529296818092
Tetrahymena Reservoir,6,0.5777,0.7601,0.5778,0.556121,0.340738,-0.2107,0.6654,0.4428,1.077898,1.026774,0,0.0,0.0,6,106,-0.5779251764610709,0.3339975095875599,0.577339973976242,0.33332144555088783,0.577339973976242,0.6987289207055588,0.537897580610771,0.577925176461071,0.33399750958756,1.3486368405456934,1.6073456484404218
Tetrahymena Reservoir,6,0.5698,0.755,0.57,0.561414,0.347523,-0.228,0.6566,0.4311,1.085572,1.041446,0,0.0,0.0,6,107,-0.5938460943701821,0.35265318379871924,0.5796568816292064,0.33600210042009576,0.5796568816292064,0.6974846442482497,0.5363977391395783,0.593846094370182,0.35265318379871907,1.3418663038919716,1.5912475033177373
Tetrahymena Reservoir,6,0.5625,0.7501,0.5627,0.566088,0.353439,-0.2528,0.6461,0.4174,1.09524,1.060122,0,0.0,0.0,6,108,-0.6098382489716795,0.3719026899088441,0.5813656749921793,0.33798604805911225,0.5813656749921793,0.6963613103020919,0.5348313174653826,0.6098382489716792,0.37190268990884373,1.3370494572139053,1.5799102075044043
Tetrahymena Reservoir,6,0.555,0.7451,0.5552,0.570836,0.359498,-0.2803,0.6342,0.4022,1.106011,1.080999,0,0.0,0.0,6,109,-0.6241930802728044,0.38961700146045164,0.5823664224681832,0.3391506500183904,0.5823664224681832,0.6956721563282519,0.533927874762273,0.6241930802728047,0.38961700146045203,1.3327482750055555,1.5696483387047604
Tetrahymena Reservoir,6,0.5482,0.7405,0.5483,0.575393,0.365489,-0.3034,0.6229,0.388,1.115953,1.10052,0,0.0,0.0,6,110,-0.6353782791492204,0.4037055576146246,0.582365866234395,0.3391500021549373,0.582365866234395,0.6958739446538547,0.5345715454162417,0.6353782791492204,0.4037055576146246,1.327351157886058,1.556961137724023
Tetrahymena Reservoir,6,0.5405,0.7353,0.5406,0.580451,0.372176,-0.3258,0.6113,0.3737,1.125488,1.119406,0,0.0,0.0,6,111,-0.6443970995333205,0.41524762188695613,0.5816500735809128,0.3383168080966813,0.5816500735809128,0.6965133357688716,0.5358904202367193,0.64439709953332,0.4152476218869556,1.3226900357262557,1.5460454974097668
Tetrahymena Reservoir,6,0.5332,0.7303,0.5334,0.58496,0.378034,-0.3549,0.5981,0.3577,1.136587,1.141511,0,0.0,0.0,6,112,-0.6528312726568303,0.42618867055873666,0.5805170295297787,0.33700002157407793,0.5805170295297787,0.6971685681505467,0.5369759972986357,0.6528312726568304,0.4261886705587368,1.3205870383128873,1.5410215346482148
Tetrahymena Reservoir,6,0.5248,0.7245,0.525,0.590206,0.3849,-0.3851,0.5845,0.3417,1.147959,1.164383,0,0.0,0.0,6,113,-0.6594806877436913,0.43491477750689206,0.5787626075631157,0.33496615591325707,0.5787626075631157,0.6981995514695735,0.5386424416911517,0.6594806877436916,0.4349147775068925,1.3191817675207271,1.5376318367449322
Tetrahymena Reservoir,6,0.515,0.7178,0.5152,0.596462,0.393237,-0.4083,0.5716,0.3267,1.157516,1.183851,0,0.0,0.0,6,114,-0.6632144063202821,0.4398533487507642,0.5764425855169193,0.3322860543974308,0.5764425855169193,0.6998833396529455,0.5414269530834275,0.663214406320282,0.43985334875076404,1.3166239988718462,1.53167497191332
Tetrahymena Reservoir,6,0.505,0.7107,0.5052,0.602886,0.401833,-0.4295,0.5602,0.3139,1.166226,1.201734,0,0.0,0.0,6,115,-0.6658851300365028,0.4434030064037303,0.5739132861127172,0.32937645997669757,0.5739132861127172,0.7017210526518854,0.544383479471547,0.6658851300365027,0.44340300640373015,1.3145435705586166,1.5268383254328355
Tetrahymena Reservoir,6,0.4955,0.7041,0.4957,0.608694,0.409449,-0.4604,0.546,0.2981,1.177479,1.224948,0,0.0,0.0,6,116,-0.6698430337622236,0.4486896898797795,0.5715152153627351,0.32662964139111345,0.5715152153627351,0.7032580084628581,0.5465510363674785,0.6698430337622242,0.44868968987978025,1.3145187469441466,1.526669323215295
Tetrahymena Reservoir,6,0.4862,0.6974,0.4863,0.614466,0.416981,-0.4913,0.5317,0.2827,1.188559,1.24802,0,0.0,0.0,6,117,-0.6739498221583934,0.45420836278733007,0.5692915691997842,0.3240928907619527,0.5692915691997842,0.7047400230290104,0.5485029103538649,0.6739498221583929,0.45420836278732946,1.314634758202016,1.5268270794888383
Tetrahymena Reservoir,6,0.4769,0.6907,0.4771,0.62039,0.424835,-0.5168,0.5174,0.2677,1.198656,1.269314,0,0.0,0.0,6,118,-0.6768891365347763,0.45817890315879506,0.5673345474406689,0.3218684887197086,0.5673345474406689,0.7063878084900589,0.5507778501825553,0.6768891365347759,0.4581789031587945,1.3129128887548842,1.5228301134997395
Tetrahymena Reservoir,6,0.4695,0.6854,0.4697,0.625222,0.431159,-0.5456,0.5011,0.2511,1.209983,1.293416,0,0.0,0.0,6,119,-0.6807326964747988,0.4633970040498506,0.5658360743052889,0.32017046298522045,0.5658360743052889,0.7078029161928724,0.552578482923224,0.6807326964747992,0.46339700404985107,1.3109264602735797,1.5182255357881642
